Unnamed: 0,date,Rank,New_Artist,Title,Production,Runtime,Genre,Weekly Views,n_score,g_score,ky_chart_on,Genre_split,KoreanMovies,Dance,Indie,Trot,J-POP,Electronica,Drama,All,Rap,Traditional,OriginalSoundtrack,Jazz,Folk,K-Pop,Hip-Hop,Blues,Crossover,R&B,Classical,Ballad,Soul,Rock,Pop,season_autumn,season_spring,season_summer,season_winter,Previous_Rank,New_Rank
31,2023-09-24,33,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,2.0472781691274884,0.1019236594682262,0.06,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,False
32,2023-09-24,33,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,2.0472781691274884,0.1019236594682262,0.13,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13,False
49,2023-09-24,50,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.4743861984167856,0.67,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.235,False
50,2023-09-24,50,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.4743861984167856,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.235,False
60,2023-09-24,62,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,-0.0335076013866128,0.1522124709489156,0.13,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.295,False
61,2023-09-24,63,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.7645498403501904,0.63,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23,False
62,2023-09-24,63,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.7645498403501904,0.45,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23,False
82,2023-09-24,84,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,0.0420167249305585,0.1748001001243924,0.03,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.39,False
83,2023-09-24,84,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,0.0420167249305585,0.1748001001243924,0.12,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.39,False
107,2023-09-24,111,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,-0.0786944238482235,0.4483022479492422,0.13,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.55,False
108,2023-09-24,111,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,-0.0786944238482235,0.4483022479492422,0.16,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.55,False
145,2023-09-24,153,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,-0.0335076013866128,0.1522124709489156,0.13,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.73,False
152,2023-09-24,161,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.3642069190373339,0.5077471399234368,0.11,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.78,False
153,2023-09-24,161,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.3642069190373339,0.5077471399234368,0.0,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.78,False
154,2023-09-24,162,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5918696984422774,0.8561368511280211,0.1,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0000000000000002,True
155,2023-09-24,162,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5918696984422774,0.8561368511280211,0.0,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0000000000000002,True
158,2023-09-24,165,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0626304581574521,0.2,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.77,False
159,2023-09-24,165,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0626304581574521,0.49,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.77,False
226,2023-10-01,35,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.76888376124487,0.0970971657427182,0.07,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16,False
227,2023-10-01,35,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.76888376124487,0.0970971657427182,0.13,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16,False
242,2023-10-01,50,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.4697277835449598,0.74,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.245,False
243,2023-10-01,50,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.4697277835449598,0.06,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.245,False
248,2023-10-01,55,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.6712549315430091,0.47,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.31,False
249,2023-10-01,55,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.6712549315430091,0.61,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.31,False
256,2023-10-01,64,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,-0.104675088174286,0.1617645508444055,0.13,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.305,False
280,2023-10-01,90,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.055285499609517,0.2164718079852717,0.04,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.415,False
281,2023-10-01,90,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,-0.055285499609517,0.2164718079852717,0.15,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.415,False
304,2023-10-01,118,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,-0.176432096112827,0.3820037750470375,0.12,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.55,False
305,2023-10-01,118,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,-0.176432096112827,0.3820037750470375,0.1,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.55,False
338,2023-10-01,156,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.4149398598951308,0.686209732488548,0.06,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,False
339,2023-10-01,156,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.4149398598951308,0.686209732488548,0.09,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,False
351,2023-10-01,168,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,-0.104675088174286,0.1617645508444055,0.13,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.305,False
353,2023-10-01,171,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0944306961386343,0.26,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.8200000000000001,False
354,2023-10-01,171,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.0944306961386343,1.0,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.8200000000000001,False
364,2023-10-01,181,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.6428533039034041,0.3864451131675725,0.09,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.805,False
365,2023-10-01,181,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.6428533039034041,0.3864451131675725,0.0,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.805,False
420,2023-10-08,39,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.6042301888362955,0.0913959390582624,0.06,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17,False
421,2023-10-08,39,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.6042301888362955,0.0913959390582624,0.12,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17,False
435,2023-10-08,54,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.4120534426495171,0.72,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.245,False
436,2023-10-08,54,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.4120534426495171,0.07,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.245,False
441,2023-10-08,60,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.6189294943346684,0.53,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.27,False
442,2023-10-08,60,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.6189294943346684,0.35,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.27,False
443,2023-10-08,61,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,-0.0196444052043427,0.2321568583351297,0.12,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.315,False
483,2023-10-08,109,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,0.1508442717033145,0.185553732972101,0.04,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.445,False
484,2023-10-08,109,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,0.1508442717033145,0.185553732972101,0.11,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.445,False
497,2023-10-08,122,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,-0.1329623918030312,0.4222042407077947,0.12,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.585,False
498,2023-10-08,122,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,-0.1329623918030312,0.4222042407077947,0.12,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.585,False
524,2023-10-08,149,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.4022047856658568,0.7154555534347679,0.07,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.775,False
525,2023-10-08,149,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.4022047856658568,0.7154555534347679,0.04,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.775,False
536,2023-10-08,161,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.1727547391158149,0.36,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.85,False
537,2023-10-08,161,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.1727547391158149,0.54,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.85,False
549,2023-10-08,174,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.6020671544673711,0.5509390878820468,0.09,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9,False
550,2023-10-08,174,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.6020671544673711,0.5509390878820468,0.04,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.9,False
554,2023-10-08,178,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,-0.0196444052043427,0.2321568583351297,0.12,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.315,False
610,2023-10-15,41,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.4974641287594057,0.0784507547533734,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19,False
611,2023-10-15,41,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.4974641287594057,0.0784507547533734,0.32,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19,False
630,2023-10-15,62,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.3898947458891718,0.68,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.265,False
631,2023-10-15,62,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.3898947458891718,0.06,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.265,False
632,2023-10-15,63,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,0.0283535354789033,1.0000000000000002,0.32,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.3,False
637,2023-10-15,68,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.8636974877834085,0.61,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.295,False
638,2023-10-15,68,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.8636974877834085,0.34,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.295,False
671,2023-10-15,109,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,0.075851459335612,0.181122134187771,0.04,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.54,False
672,2023-10-15,109,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,0.075851459335612,0.181122134187771,0.14,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.54,False
677,2023-10-15,114,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.0860602018297562,0.6361002452806641,0.19,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.605,False
678,2023-10-15,114,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.0860602018297562,0.6361002452806641,0.09,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.605,False
700,2023-10-15,137,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,1.0000000000000002,0.74,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.8,False
701,2023-10-15,137,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,1.0000000000000002,0.5,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.8,False
713,2023-10-15,150,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.3682868463610593,0.6547102090633861,0.07,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.74,False
714,2023-10-15,150,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.3682868463610593,0.6547102090633861,0.0,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.74,False
728,2023-10-15,165,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.6011902220697537,0.4483892995419199,0.09,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.865,False
729,2023-10-15,165,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.6011902220697537,0.4483892995419199,0.0,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.865,False
733,2023-10-15,169,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,0.0283535354789033,1.0000000000000002,0.32,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.3,False
804,2023-10-22,45,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.4563509341969338,0.0772368519212246,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,False
805,2023-10-22,45,뉴진스,attention,ADOR,-0.7864953359836272,가요/댄스,1.4563509341969338,0.0772368519212246,0.23,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,False
814,2023-10-22,56,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,0.1876861939202519,0.3995479341512435,0.23,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.31,False
824,2023-10-22,66,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.8309757278672832,0.77,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.305,False
825,2023-10-22,66,지수,꽃,YG Entertainment,-0.9178265090208516,가요/댄스,-1.0118848826377709,0.8309757278672832,0.05,0,"['K-Pop', 'Dance']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.305,False
835,2023-10-22,76,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.5645657245047021,0.5,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.335,False
836,2023-10-22,76,디오,somebody,SM Entertainment,-1.2855537935250805,가요/블루스/포크,-1.0118848826377709,0.5645657245047021,0.3,0,"['K-Pop', 'Blues', 'Folk']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.335,False
864,2023-10-22,109,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.7643911654671175,0.4576521111115685,0.17,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5650000000000001,False
865,2023-10-22,109,성시경,희재,씨에스해피엔터테인먼트,1.9451930631906431,OST/한국영화,0.7643911654671175,0.4576521111115685,0.05,1,"['OriginalSoundtrack', 'KoreanMovies']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5650000000000001,False
870,2023-10-22,114,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,0.020397099750385,0.2010799417768425,0.04,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.54,False
871,2023-10-22,114,여자 아이들,tomboy,큐브엔터테인먼트,-0.8915602744134069,가요/락,0.020397099750385,0.2010799417768425,0.14,0,"['K-Pop', 'Rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.54,False
884,2023-10-22,130,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.2827325284089911,0.36,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.68,False
885,2023-10-22,130,샘 스미스,i`m not the only one,Capitol Records,0.815744975070512,POP/팝,-1.0118848826377709,0.2827325284089911,0.51,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.68,False
905,2023-10-22,152,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.3800798941386573,0.6651925461747453,0.07,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.745,False
906,2023-10-22,152,멜로망스,선물,"민트페이퍼, 광합성",1.3936021364343,가요/인디,-0.3800798941386573,0.6651925461747453,0.0,0,"['K-Pop', 'Indie']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.745,False
914,2023-10-22,160,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5770592262878428,0.4751489792121399,0.09,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8200000000000001,False
915,2023-10-22,160,노을,늦은 밤 너의 집 앞 골목길에서,씨제스엔터테인먼트,0.2116215790992792,가요/발라드,-0.5770592262878428,0.4751489792121399,0.04,0,"['K-Pop', 'Ballad']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.8200000000000001,False
918,2023-10-22,163,찰리 푸스,i don`t think that i like her,Atlantic Records,-0.4975667553017333,POP/팝,0.1876861939202519,0.3995479341512435,0.23,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.31,False
937,2023-10-22,184,찰리 푸스,attention,Artist Partners,0.0277579368471648,POP/팝,0.1876861939202519,0.3995479341512435,0.05,0,"['Pop', 'Pop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.2,False
