,artist,week,ratio,Artist_x,New_Artist,Rank,Title,Artist_y,Production
0,#안녕,2023-09-24,13.34714,#안녕,#안녕,66.0,해요 (2022),#안녕,일팔 프로젝트
1,#안녕,2023-10-01,14.32376,#안녕,#안녕,65.0,해요 (2022),#안녕,일팔 프로젝트
2,#안녕,2023-10-08,16.12903,#안녕,#안녕,62.0,해요 (2022),#안녕,일팔 프로젝트
3,#안녕,2023-10-15,15.87254,#안녕,#안녕,64.0,해요 (2022),#안녕,일팔 프로젝트
4,#안녕,2023-10-22,15.47795,#안녕,#안녕,64.0,해요 (2022),#안녕,일팔 프로젝트
5,#안녕,2023-10-29,20.52875,#안녕,#안녕,63.0,해요 (2022),#안녕,일팔 프로젝트
6,#안녕,2023-11-05,100.0,#안녕,#안녕,63.0,해요 (2022),#안녕,일팔 프로젝트
7,#안녕,2023-11-12,33.33333,#안녕,#안녕,61.0,해요 (2022),#안녕,일팔 프로젝트
8,#안녕,2023-11-19,94.99852,#안녕,#안녕,66.0,해요 (2022),#안녕,일팔 프로젝트
9,#안녕,2023-11-19,94.99852,#안녕,#안녕,190.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
10,#안녕,2023-11-26,58.73532,#안녕,#안녕,65.0,해요 (2022),#안녕,일팔 프로젝트
11,#안녕,2023-11-26,58.73532,#안녕,#안녕,168.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
12,#안녕,2023-12-03,34.379,#안녕,#안녕,75.0,해요 (2022),#안녕,일팔 프로젝트
13,#안녕,2023-12-03,34.379,#안녕,#안녕,171.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
14,#안녕,2023-12-10,29.92009,#안녕,#안녕,70.0,해요 (2022),#안녕,일팔 프로젝트
15,#안녕,2023-12-10,29.92009,#안녕,#안녕,164.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
16,#안녕,2023-12-17,21.57443,#안녕,#안녕,76.0,해요 (2022),#안녕,일팔 프로젝트
17,#안녕,2023-12-17,21.57443,#안녕,#안녕,179.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
18,#안녕,2023-12-24,60.40248,#안녕,#안녕,72.0,해요 (2022),#안녕,일팔 프로젝트
19,#안녕,2023-12-24,60.40248,#안녕,#안녕,163.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
20,#안녕,2023-12-31,30.14698,#안녕,#안녕,67.0,해요 (2022),#안녕,일팔 프로젝트
21,#안녕,2023-12-31,30.14698,#안녕,#안녕,149.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
22,#안녕,2024-01-07,27.09874,#안녕,#안녕,68.0,해요 (2022),#안녕,일팔 프로젝트
23,#안녕,2024-01-07,27.09874,#안녕,#안녕,142.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
24,#안녕,2024-01-14,59.32721,#안녕,#안녕,68.0,해요 (2022),#안녕,일팔 프로젝트
25,#안녕,2024-01-14,59.32721,#안녕,#안녕,139.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
26,#안녕,2024-01-21,44.39183,#안녕,#안녕,70.0,해요 (2022),#안녕,일팔 프로젝트
27,#안녕,2024-01-21,44.39183,#안녕,#안녕,111.0,@은영이에게,#안녕,니즈뮤직
28,#안녕,2024-01-21,44.39183,#안녕,#안녕,135.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
29,#안녕,2024-01-28,31.71549,#안녕,#안녕,73.0,해요 (2022),#안녕,일팔 프로젝트
30,#안녕,2024-01-28,31.71549,#안녕,#안녕,118.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
31,#안녕,2024-01-28,31.71549,#안녕,#안녕,120.0,@은영이에게,#안녕,니즈뮤직
32,#안녕,2024-02-04,25.52037,#안녕,#안녕,69.0,해요 (2022),#안녕,일팔 프로젝트
33,#안녕,2024-02-04,25.52037,#안녕,#안녕,123.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
34,#안녕,2024-02-04,25.52037,#안녕,#안녕,147.0,@은영이에게,#안녕,니즈뮤직
35,#안녕,2024-02-11,24.18861,#안녕,#안녕,71.0,해요 (2022),#안녕,일팔 프로젝트
36,#안녕,2024-02-11,24.18861,#안녕,#안녕,137.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
37,#안녕,2024-02-11,24.18861,#안녕,#안녕,154.0,@은영이에게,#안녕,니즈뮤직
38,#안녕,2024-02-18,25.88537,#안녕,#안녕,73.0,해요 (2022),#안녕,일팔 프로젝트
39,#안녕,2024-02-18,25.88537,#안녕,#안녕,145.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
40,#안녕,2024-02-18,25.88537,#안녕,#안녕,176.0,@은영이에게,#안녕,니즈뮤직
41,#안녕,2024-02-25,43.57304,#안녕,#안녕,80.0,해요 (2022),#안녕,일팔 프로젝트
42,#안녕,2024-02-25,43.57304,#안녕,#안녕,150.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
43,#안녕,2024-03-03,32.43563,#안녕,#안녕,72.0,해요 (2022),#안녕,일팔 프로젝트
44,#안녕,2024-03-03,32.43563,#안녕,#안녕,151.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
45,#안녕,2024-03-10,22.8174,#안녕,#안녕,71.0,해요 (2022),#안녕,일팔 프로젝트
46,#안녕,2024-03-10,22.8174,#안녕,#안녕,161.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
47,#안녕,2024-03-17,24.29712,#안녕,#안녕,72.0,해요 (2022),#안녕,일팔 프로젝트
48,#안녕,2024-03-17,24.29712,#안녕,#안녕,176.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
49,#안녕,2024-03-24,26.42793,#안녕,#안녕,70.0,해요 (2022),#안녕,일팔 프로젝트
50,#안녕,2024-03-24,26.42793,#안녕,#안녕,185.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
51,#안녕,2024-03-31,21.3278,#안녕,#안녕,75.0,해요 (2022),#안녕,일팔 프로젝트
52,#안녕,2024-04-07,23.83348,#안녕,#안녕,80.0,해요 (2022),#안녕,일팔 프로젝트
53,#안녕,2024-04-07,23.83348,#안녕,#안녕,199.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
54,#안녕,2024-04-14,19.17727,#안녕,#안녕,77.0,해요 (2022),#안녕,일팔 프로젝트
55,#안녕,2024-04-14,19.17727,#안녕,#안녕,197.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
56,#안녕,2024-04-21,18.06254,#안녕,#안녕,79.0,해요 (2022),#안녕,일팔 프로젝트
57,#안녕,2024-04-28,19.27591,#안녕,#안녕,94.0,해요 (2022),#안녕,일팔 프로젝트
58,#안녕,2024-05-05,24.80023,#안녕,#안녕,101.0,해요 (2022),#안녕,일팔 프로젝트
59,#안녕,2024-05-12,21.07132,#안녕,#안녕,105.0,해요 (2022),#안녕,일팔 프로젝트
60,#안녕,2024-05-19,20.63726,#안녕,#안녕,107.0,해요 (2022),#안녕,일팔 프로젝트
61,#안녕,2024-05-26,13.83052,#안녕,#안녕,109.0,해요 (2022),#안녕,일팔 프로젝트
62,#안녕,2024-06-02,13.51484,#안녕,#안녕,114.0,해요 (2022),#안녕,일팔 프로젝트
63,#안녕,2024-06-09,28.29239,#안녕,#안녕,117.0,해요 (2022),#안녕,일팔 프로젝트
64,#안녕,2024-06-16,97.45486,#안녕,#안녕,124.0,해요 (2022),#안녕,일팔 프로젝트
65,#안녕,2024-06-23,86.78109,#안녕,#안녕,129.0,해요 (2022),#안녕,일팔 프로젝트
66,#안녕,2024-06-30,74.65719,#안녕,#안녕,144.0,해요 (2022),#안녕,일팔 프로젝트
67,#안녕,2024-07-07,93.12419,#안녕,#안녕,137.0,해요 (2022),#안녕,일팔 프로젝트
68,#안녕,2024-07-07,93.12419,#안녕,#안녕,200.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
69,#안녕,2024-07-14,51.68195,#안녕,#안녕,146.0,해요 (2022),#안녕,일팔 프로젝트
70,#안녕,2024-07-21,37.44697,#안녕,#안녕,138.0,해요 (2022),#안녕,일팔 프로젝트
71,#안녕,2024-07-28,28.97306,#안녕,#안녕,138.0,해요 (2022),#안녕,일팔 프로젝트
72,#안녕,2024-08-04,30.65009,#안녕,#안녕,141.0,해요 (2022),#안녕,일팔 프로젝트
73,#안녕,2024-08-11,31.03482,#안녕,#안녕,141.0,해요 (2022),#안녕,일팔 프로젝트
74,#안녕,2024-08-18,25.95442,#안녕,#안녕,150.0,해요 (2022),#안녕,일팔 프로젝트
75,#안녕,2024-08-25,28.34171,#안녕,#안녕,160.0,해요 (2022),#안녕,일팔 프로젝트
76,#안녕,2024-08-25,28.34171,#안녕,#안녕,200.0,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
77,#안녕,2024-09-01,28.69685,#안녕,#안녕,166.0,해요 (2022),#안녕,일팔 프로젝트
78,10cm,2023-09-24,28.42956,10cm,10cm,86.0,그라데이션,10cm,매직스트로베리사운드
79,10cm,2023-10-01,28.77764,10cm,10cm,99.0,그라데이션,10cm,매직스트로베리사운드
80,10cm,2023-10-08,26.13295,10cm,10cm,99.0,그라데이션,10cm,매직스트로베리사운드
81,10cm,2023-10-15,23.71689,10cm,10cm,103.0,그라데이션,10cm,매직스트로베리사운드
82,10cm,2023-10-22,22.08572,10cm,10cm,106.0,그라데이션,10cm,매직스트로베리사운드
83,10cm,2023-10-29,23.19137,10cm,10cm,122.0,그라데이션,10cm,매직스트로베리사운드
84,10cm,2023-11-05,20.22249,10cm,10cm,124.0,그라데이션,10cm,매직스트로베리사운드
85,10cm,2023-11-12,23.96259,10cm,10cm,122.0,그라데이션,10cm,매직스트로베리사운드
86,10cm,2023-11-19,20.36582,10cm,10cm,123.0,그라데이션,10cm,매직스트로베리사운드
87,10cm,2023-11-26,19.1885,10cm,10cm,130.0,그라데이션,10cm,매직스트로베리사운드
88,10cm,2023-12-03,25.84288,10cm,10cm,130.0,그라데이션,10cm,매직스트로베리사운드
89,10cm,2023-12-10,28.75716,10cm,10cm,137.0,그라데이션,10cm,매직스트로베리사운드
90,10cm,2023-12-17,32.11165,10cm,10cm,149.0,그라데이션,10cm,매직스트로베리사운드
91,10cm,2023-12-24,32.09459,10cm,10cm,141.0,그라데이션,10cm,매직스트로베리사운드
92,10cm,2023-12-31,26.73013,10cm,10cm,128.0,그라데이션,10cm,매직스트로베리사운드
93,10cm,2024-01-07,24.07521,10cm,10cm,127.0,그라데이션,10cm,매직스트로베리사운드
94,10cm,2024-01-14,31.35408,10cm,10cm,134.0,그라데이션,10cm,매직스트로베리사운드
95,10cm,2024-01-14,31.35408,10cm,10cm,158.0,소년,10cm,매직스트로베리사운드
96,10cm,2024-01-21,44.90854,10cm,10cm,138.0,그라데이션,10cm,매직스트로베리사운드
97,10cm,2024-01-28,31.72604,10cm,10cm,139.0,그라데이션,10cm,매직스트로베리사운드
98,10cm,2024-02-04,26.41277,10cm,10cm,135.0,그라데이션,10cm,매직스트로베리사운드
99,10cm,2024-02-11,25.58353,10cm,10cm,138.0,그라데이션,10cm,매직스트로베리사운드
100,10cm,2024-02-18,26.10906,10cm,10cm,146.0,그라데이션,10cm,매직스트로베리사운드
101,10cm,2024-02-25,25.72345,10cm,10cm,142.0,그라데이션,10cm,매직스트로베리사운드
102,10cm,2024-03-03,25.3822,10cm,10cm,131.0,그라데이션,10cm,매직스트로베리사운드
103,10cm,2024-03-10,30.48389,10cm,10cm,127.0,그라데이션,10cm,매직스트로베리사운드
104,10cm,2024-03-17,28.79811,10cm,10cm,109.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
105,10cm,2024-03-17,28.79811,10cm,10cm,123.0,그라데이션,10cm,매직스트로베리사운드
106,10cm,2024-03-24,30.73983,10cm,10cm,107.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
107,10cm,2024-03-24,30.73983,10cm,10cm,123.0,그라데이션,10cm,매직스트로베리사운드
108,10cm,2024-03-24,30.73983,10cm,10cm,192.0,봄이 좋냐??,10cm,매직스트로베리사운드
109,10cm,2024-03-31,44.84711,10cm,10cm,122.0,그라데이션,10cm,매직스트로베리사운드
110,10cm,2024-03-31,44.84711,10cm,10cm,128.0,봄이 좋냐??,10cm,매직스트로베리사운드
111,10cm,2024-03-31,44.84711,10cm,10cm,131.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
112,10cm,2024-04-07,39.55432,10cm,10cm,100.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
113,10cm,2024-04-07,39.55432,10cm,10cm,116.0,그라데이션,10cm,매직스트로베리사운드
114,10cm,2024-04-07,39.55432,10cm,10cm,117.0,봄이 좋냐??,10cm,매직스트로베리사운드
115,10cm,2024-04-07,39.55432,10cm,10cm,162.0,티라미수 케익,10cm,TOON STUDIO
116,10cm,2024-04-14,43.09991,10cm,10cm,103.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
117,10cm,2024-04-14,43.09991,10cm,10cm,122.0,그라데이션,10cm,매직스트로베리사운드
118,10cm,2024-04-14,43.09991,10cm,10cm,175.0,봄이 좋냐??,10cm,매직스트로베리사운드
119,10cm,2024-04-21,40.776,10cm,10cm,100.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
120,10cm,2024-04-21,40.776,10cm,10cm,127.0,그라데이션,10cm,매직스트로베리사운드
121,10cm,2024-04-28,56.71239,10cm,10cm,109.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
122,10cm,2024-04-28,56.71239,10cm,10cm,133.0,그라데이션,10cm,매직스트로베리사운드
123,10cm,2024-04-28,56.71239,10cm,10cm,185.0,너랑 밤새고 싶어,10cm,매직스트로베리사운드
124,10cm,2024-05-05,74.17758,10cm,10cm,113.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
125,10cm,2024-05-05,74.17758,10cm,10cm,139.0,그라데이션,10cm,매직스트로베리사운드
126,10cm,2024-05-12,61.11452,10cm,10cm,83.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
127,10cm,2024-05-12,61.11452,10cm,10cm,126.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
128,10cm,2024-05-12,61.11452,10cm,10cm,135.0,그라데이션,10cm,매직스트로베리사운드
129,10cm,2024-05-19,45.15083,10cm,10cm,46.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
130,10cm,2024-05-19,45.15083,10cm,10cm,139.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
131,10cm,2024-05-19,45.15083,10cm,10cm,140.0,그라데이션,10cm,매직스트로베리사운드
132,10cm,2024-05-26,48.10606,10cm,10cm,34.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
133,10cm,2024-05-26,48.10606,10cm,10cm,143.0,그라데이션,10cm,매직스트로베리사운드
134,10cm,2024-05-26,48.10606,10cm,10cm,168.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
135,10cm,2024-06-02,59.54477,10cm,10cm,31.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
136,10cm,2024-06-02,59.54477,10cm,10cm,132.0,그라데이션,10cm,매직스트로베리사운드
137,10cm,2024-06-02,59.54477,10cm,10cm,191.0,고장난걸까,10cm,"소리날리, 모스트콘텐츠"
138,10cm,2024-06-09,34.99863,10cm,10cm,34.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
139,10cm,2024-06-09,34.99863,10cm,10cm,134.0,그라데이션,10cm,매직스트로베리사운드
140,10cm,2024-06-16,100.0,10cm,10cm,38.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
141,10cm,2024-06-16,100.0,10cm,10cm,136.0,그라데이션,10cm,매직스트로베리사운드
142,10cm,2024-06-23,32.88629,10cm,10cm,46.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
143,10cm,2024-06-23,32.88629,10cm,10cm,140.0,그라데이션,10cm,매직스트로베리사운드
144,10cm,2024-06-30,34.24447,10cm,10cm,54.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
145,10cm,2024-06-30,34.24447,10cm,10cm,150.0,그라데이션,10cm,매직스트로베리사운드
146,10cm,2024-07-07,24.00013,10cm,10cm,57.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
147,10cm,2024-07-07,24.00013,10cm,10cm,150.0,그라데이션,10cm,매직스트로베리사운드
148,10cm,2024-07-14,21.18482,10cm,10cm,64.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
149,10cm,2024-07-14,21.18482,10cm,10cm,166.0,그라데이션,10cm,매직스트로베리사운드
150,10cm,2024-07-21,20.89817,10cm,10cm,70.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
151,10cm,2024-07-21,20.89817,10cm,10cm,149.0,그라데이션,10cm,매직스트로베리사운드
152,10cm,2024-07-28,17.90199,10cm,10cm,74.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
153,10cm,2024-07-28,17.90199,10cm,10cm,148.0,그라데이션,10cm,매직스트로베리사운드
154,10cm,2024-08-04,20.89134,10cm,10cm,72.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
155,10cm,2024-08-04,20.89134,10cm,10cm,151.0,그라데이션,10cm,매직스트로베리사운드
156,10cm,2024-08-11,23.07534,10cm,10cm,73.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
157,10cm,2024-08-11,23.07534,10cm,10cm,151.0,그라데이션,10cm,매직스트로베리사운드
158,10cm,2024-08-18,18.99058,10cm,10cm,78.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
159,10cm,2024-08-18,18.99058,10cm,10cm,166.0,그라데이션,10cm,매직스트로베리사운드
160,10cm,2024-08-25,27.62762,10cm,10cm,82.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
161,10cm,2024-08-25,27.62762,10cm,10cm,166.0,그라데이션,10cm,매직스트로베리사운드
162,10cm,2024-09-01,21.29743,10cm,10cm,98.0,봄눈,10cm,"BON FACTORY, Stone Music Entertainment"
163,10cm,2024-09-01,21.29743,10cm,10cm,176.0,그라데이션,10cm,매직스트로베리사운드
164,2am,2023-12-31,35.32392,2am,2am,175.0,혹시 니 생각이 바뀌면,2am,쏘쏘엔터테인먼트
165,2am,2024-01-28,15.37049,2am,2am,197.0,사랑은 먼 길을 돌아온 메아리 같아서,2am,"UNDFND, TWT Studio"
166,WSG워너비,2023-09-24,85.3409,WSG워너비 (가야G),WSG워너비,,,,
167,WSG워너비,2023-10-01,96.93181,WSG워너비 (가야G),WSG워너비,,,,
168,WSG워너비,2023-10-08,86.77272,WSG워너비 (가야G),WSG워너비,,,,
169,WSG워너비,2023-10-15,86.86363,WSG워너비 (가야G),WSG워너비,,,,
170,WSG워너비,2023-10-22,87.5909,WSG워너비 (가야G),WSG워너비,,,,
171,WSG워너비,2023-10-29,92.68181,WSG워너비 (가야G),WSG워너비,,,,
172,WSG워너비,2023-11-05,78.93181,WSG워너비 (가야G),WSG워너비,,,,
173,WSG워너비,2023-11-19,71.72727,WSG워너비 (가야G),WSG워너비,,,,
174,가호,2023-12-31,94.66343,가호 (Gaho),가호,,,,
175,강민경,2024-01-14,42.36111,강민경,강민경,162.0,오늘이 마지막인 것처럼,강민경,SBS 콘텐츠허브
176,거미,2023-09-24,43.36905,거미,거미,143.0,이럴거면,거미,Studio Beyond
177,거미,2023-10-01,40.13929,거미,거미,192.0,이럴거면,거미,Studio Beyond
178,거미,2023-12-17,32.93637,거미,거미,183.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
179,거미,2023-12-24,67.83226,거미,거미,166.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
180,거미,2023-12-31,36.04705,거미,거미,159.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
181,거미,2024-01-07,32.72707,거미,거미,143.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
182,거미,2024-01-14,55.80455,거미,거미,117.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
183,거미,2024-01-21,42.97932,거미,거미,132.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
184,거미,2024-01-28,35.70423,거미,거미,142.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
185,거미,2024-02-04,42.7231,거미,거미,144.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
186,거미,2024-02-11,84.10017,거미,거미,143.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
187,거미,2024-02-18,64.84789,거미,거미,154.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
188,거미,2024-02-25,53.35065,거미,거미,171.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
189,거미,2024-03-03,40.45324,거미,거미,171.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
190,거미,2024-03-10,33.3622,거미,거미,196.0,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
191,거북이,2024-07-21,57.35135,거북이,거북이,163.0,비행기,거북이,"오우엔터테인먼트, 김종학프로덕션, 지앤케이 문화산업전문회사"
192,거북이,2024-07-28,62.19907,거북이,거북이,127.0,비행기,거북이,"오우엔터테인먼트, 김종학프로덕션, 지앤케이 문화산업전문회사"
193,거북이,2024-08-04,61.20887,거북이,거북이,126.0,비행기,거북이,"오우엔터테인먼트, 김종학프로덕션, 지앤케이 문화산업전문회사"
194,거북이,2024-08-11,60.82875,거북이,거북이,127.0,비행기,거북이,"오우엔터테인먼트, 김종학프로덕션, 지앤케이 문화산업전문회사"
195,거북이,2024-08-18,61.99727,거북이,거북이,160.0,비행기,거북이,"오우엔터테인먼트, 김종학프로덕션, 지앤케이 문화산업전문회사"
196,거북이,2024-08-25,62.44309,거북이,거북이,175.0,비행기,거북이,"오우엔터테인먼트, 김종학프로덕션, 지앤케이 문화산업전문회사"
197,경서,2023-09-24,36.06336,경서,경서,87.0,첫 키스에 내 심장은 120BPM,경서,꿈의엔진
198,경서,2023-09-24,36.06336,경서,경서,116.0,나의 X에게,경서,꿈의엔진
199,경서,2023-09-24,36.06336,경서,경서,150.0,밤하늘의 별을(2020),경서,꿈의엔진
200,경서,2023-10-01,31.8368,경서,경서,107.0,첫 키스에 내 심장은 120BPM,경서,꿈의엔진
201,경서,2023-10-01,31.8368,경서,경서,126.0,나의 X에게,경서,꿈의엔진
202,경서,2023-10-01,31.8368,경서,경서,161.0,밤하늘의 별을(2020),경서,꿈의엔진
203,경서,2023-10-08,46.4432,경서,경서,120.0,첫 키스에 내 심장은 120BPM,경서,꿈의엔진
204,경서,2023-10-08,46.4432,경서,경서,132.0,나의 X에게,경서,꿈의엔진
205,경서,2023-10-08,46.4432,경서,경서,152.0,밤하늘의 별을(2020),경서,꿈의엔진
206,경서,2023-10-15,60.68872,경서,경서,135.0,나의 X에게,경서,꿈의엔진
207,경서,2023-10-15,60.68872,경서,경서,143.0,첫 키스에 내 심장은 120BPM,경서,꿈의엔진
208,경서,2023-10-15,60.68872,경서,경서,154.0,밤하늘의 별을(2020),경서,꿈의엔진
209,경서,2023-10-22,80.6349,경서,경서,134.0,나의 X에게,경서,꿈의엔진
210,경서,2023-10-22,80.6349,경서,경서,150.0,밤하늘의 별을(2020),경서,꿈의엔진
211,경서,2023-10-22,80.6349,경서,경서,158.0,첫 키스에 내 심장은 120BPM,경서,꿈의엔진
212,경서,2023-10-29,50.36087,경서,경서,146.0,나의 X에게,경서,꿈의엔진
213,경서,2023-10-29,50.36087,경서,경서,168.0,밤하늘의 별을(2020),경서,꿈의엔진
214,경서,2023-10-29,50.36087,경서,경서,185.0,첫 키스에 내 심장은 120BPM,경서,꿈의엔진
215,경서,2023-11-05,39.60181,경서,경서,141.0,나의 X에게,경서,꿈의엔진
216,경서,2023-11-05,39.60181,경서,경서,152.0,밤하늘의 별을(2020),경서,꿈의엔진
217,경서,2023-11-12,31.2802,경서,경서,143.0,나의 X에게,경서,꿈의엔진
218,경서,2023-11-12,31.2802,경서,경서,148.0,밤하늘의 별을(2020),경서,꿈의엔진
219,경서,2023-11-19,24.39904,경서,경서,147.0,나의 X에게,경서,꿈의엔진
220,경서,2023-11-19,24.39904,경서,경서,155.0,밤하늘의 별을(2020),경서,꿈의엔진
221,경서,2023-11-26,23.12373,경서,경서,154.0,나의 X에게,경서,꿈의엔진
222,경서,2023-11-26,23.12373,경서,경서,161.0,밤하늘의 별을(2020),경서,꿈의엔진
223,경서,2023-12-03,24.94953,경서,경서,150.0,나의 X에게,경서,꿈의엔진
224,경서,2023-12-03,24.94953,경서,경서,153.0,밤하늘의 별을(2020),경서,꿈의엔진
225,경서,2023-12-10,28.6623,경서,경서,126.0,내 마음이 너에게 닿기를,경서,꿈의엔진
226,경서,2023-12-10,28.6623,경서,경서,141.0,나의 X에게,경서,꿈의엔진
227,경서,2023-12-10,28.6623,경서,경서,149.0,밤하늘의 별을(2020),경서,꿈의엔진
228,경서,2023-12-17,35.42112,경서,경서,159.0,밤하늘의 별을(2020),경서,꿈의엔진
229,경서,2023-12-17,35.42112,경서,경서,160.0,나의 X에게,경서,꿈의엔진
230,경서,2023-12-24,100.0,경서,경서,151.0,밤하늘의 별을(2020),경서,꿈의엔진
231,경서,2023-12-24,100.0,경서,경서,156.0,나의 X에게,경서,꿈의엔진
232,경서,2023-12-31,38.39072,경서,경서,133.0,밤하늘의 별을(2020),경서,꿈의엔진
233,경서,2023-12-31,38.39072,경서,경서,135.0,나의 X에게,경서,꿈의엔진
234,경서,2024-01-07,32.96531,경서,경서,128.0,밤하늘의 별을(2020),경서,꿈의엔진
235,경서,2024-01-07,32.96531,경서,경서,134.0,나의 X에게,경서,꿈의엔진
236,경서,2024-01-14,20.64652,경서,경서,135.0,밤하늘의 별을(2020),경서,꿈의엔진
237,경서,2024-01-14,20.64652,경서,경서,137.0,나의 X에게,경서,꿈의엔진
238,경서,2024-01-21,20.33763,경서,경서,139.0,밤하늘의 별을(2020),경서,꿈의엔진
239,경서,2024-01-21,20.33763,경서,경서,142.0,나의 X에게,경서,꿈의엔진
240,경서,2024-01-28,20.40797,경서,경서,138.0,밤하늘의 별을(2020),경서,꿈의엔진
241,경서,2024-01-28,20.40797,경서,경서,143.0,나의 X에게,경서,꿈의엔진
242,경서,2024-02-04,31.99889,경서,경서,129.0,밤하늘의 별을(2020),경서,꿈의엔진
243,경서,2024-02-04,31.99889,경서,경서,137.0,나의 X에게,경서,꿈의엔진
244,경서,2024-02-11,46.92947,경서,경서,123.0,밤하늘의 별을(2020),경서,꿈의엔진
245,경서,2024-02-11,46.92947,경서,경서,135.0,나의 X에게,경서,꿈의엔진
246,경서,2024-02-18,23.05951,경서,경서,130.0,밤하늘의 별을(2020),경서,꿈의엔진
247,경서,2024-02-18,23.05951,경서,경서,142.0,나의 X에게,경서,꿈의엔진
248,경서,2024-02-25,44.71527,경서,경서,139.0,밤하늘의 별을(2020),경서,꿈의엔진
249,경서,2024-02-25,44.71527,경서,경서,144.0,나의 X에게,경서,꿈의엔진
250,경서,2024-03-03,29.53391,경서,경서,141.0,밤하늘의 별을(2020),경서,꿈의엔진
251,경서,2024-03-03,29.53391,경서,경서,144.0,나의 X에게,경서,꿈의엔진
252,경서,2024-03-10,23.9403,경서,경서,139.0,밤하늘의 별을(2020),경서,꿈의엔진
253,경서,2024-03-10,23.9403,경서,경서,148.0,나의 X에게,경서,꿈의엔진
254,경서,2024-03-17,37.13071,경서,경서,155.0,밤하늘의 별을(2020),경서,꿈의엔진
