New_Artist,date,ratio
악뮤,2023-09-17,100.0
악뮤,2023-09-24,94.32015
악뮤,2023-10-01,76.40452
악뮤,2023-10-08,65.91209
악뮤,2023-10-15,54.6259
악뮤,2023-10-22,51.85947
악뮤,2023-10-29,50.72174
악뮤,2023-11-05,42.04615
악뮤,2023-11-12,38.82698
악뮤,2023-11-19,40.00881
악뮤,2023-11-26,39.81478
악뮤,2023-12-03,43.57195
악뮤,2023-12-10,41.7257
악뮤,2023-12-17,41.31412
악뮤,2023-12-24,35.98412
악뮤,2023-12-31,36.4398
악뮤,2024-01-07,27.93767
악뮤,2024-01-14,21.94326
악뮤,2024-01-21,19.67073
악뮤,2024-01-28,16.29869
악뮤,2024-02-04,17.48934
악뮤,2024-02-11,14.94634
악뮤,2024-02-18,13.92326
악뮤,2024-02-25,13.64398
악뮤,2024-03-03,11.38615
악뮤,2024-03-10,11.95942
악뮤,2024-03-17,12.72085
악뮤,2024-03-24,17.58929
악뮤,2024-03-31,15.51962
악뮤,2024-04-07,21.25532
악뮤,2024-04-14,18.924
악뮤,2024-04-21,15.22563
악뮤,2024-04-28,14.21431
악뮤,2024-05-05,13.65574
악뮤,2024-05-12,14.80229
악뮤,2024-05-19,20.07643
악뮤,2024-05-26,22.31662
악뮤,2024-06-02,50.76877
악뮤,2024-06-09,32.69439
악뮤,2024-06-16,21.27296
악뮤,2024-06-23,14.24371
악뮤,2024-06-30,14.24665
악뮤,2024-07-07,12.37101
악뮤,2024-07-14,11.23327
악뮤,2024-07-21,10.63648
악뮤,2024-07-28,10.17198
악뮤,2024-08-04,10.5718
악뮤,2024-08-11,11.88887
악뮤,2024-08-18,12.31809
악뮤,2024-08-25,10.93635
악뮤,2024-09-01,11.62428
악뮤,2024-09-08,10.45421
다이나믹 듀오,2023-09-17,100.0
다이나믹 듀오,2023-09-24,58.73076
다이나믹 듀오,2023-10-01,58.6322
다이나믹 듀오,2023-10-08,67.08098
다이나믹 듀오,2023-10-15,51.80419
다이나믹 듀오,2023-10-22,42.0139
다이나믹 듀오,2023-10-29,40.06461
다이나믹 듀오,2023-11-05,32.45907
다이나믹 듀오,2023-11-12,34.84641
다이나믹 듀오,2023-11-19,39.0133
다이나믹 듀오,2023-11-26,31.353
다이나믹 듀오,2023-12-03,22.68521
다이나믹 듀오,2023-12-10,20.10075
다이나믹 듀오,2023-12-17,20.4457
다이나믹 듀오,2023-12-24,74.71937
다이나믹 듀오,2023-12-31,27.64058
다이나믹 듀오,2024-01-07,17.68055
다이나믹 듀오,2024-01-14,16.77709
다이나믹 듀오,2024-01-21,20.51689
다이나믹 듀오,2024-01-28,14.43902
다이나믹 듀오,2024-02-04,14.28023
다이나믹 듀오,2024-02-11,15.85172
다이나믹 듀오,2024-02-18,17.49438
다이나믹 듀오,2024-02-25,16.79351
다이나믹 듀오,2024-03-03,13.49175
다이나믹 듀오,2024-03-10,15.64912
다이나믹 듀오,2024-03-17,18.95635
다이나믹 듀오,2024-03-24,50.00821
다이나믹 듀오,2024-03-31,31.35848
다이나믹 듀오,2024-04-07,28.85068
다이나믹 듀오,2024-04-14,32.49739
다이나믹 듀오,2024-04-21,40.40957
다이나믹 듀오,2024-04-28,38.83261
다이나믹 듀오,2024-05-05,32.41526
다이나믹 듀오,2024-05-12,45.53468
다이나믹 듀오,2024-05-19,40.21245
다이나믹 듀오,2024-05-26,51.96298
다이나믹 듀오,2024-06-02,24.62903
다이나믹 듀오,2024-06-09,23.41345
다이나믹 듀오,2024-06-16,39.39659
다이나믹 듀오,2024-06-23,31.2873
다이나믹 듀오,2024-06-30,24.30597
다이나믹 듀오,2024-07-07,26.75354
다이나믹 듀오,2024-07-14,25.52702
다이나믹 듀오,2024-07-21,25.29157
다이나믹 듀오,2024-07-28,22.8659
다이나믹 듀오,2024-08-04,20.8728
다이나믹 듀오,2024-08-11,30.59738
다이나믹 듀오,2024-08-18,25.47226
다이나믹 듀오,2024-08-25,32.50287
다이나믹 듀오,2024-09-01,29.04232
다이나믹 듀오,2024-09-08,24.82067
이영지,2023-09-17,19.90891
이영지,2023-09-24,26.02995
이영지,2023-10-01,30.26291
이영지,2023-10-08,25.58303
이영지,2023-10-15,16.5118
이영지,2023-10-22,14.78637
이영지,2023-10-29,14.52897
이영지,2023-11-05,14.22065
이영지,2023-11-12,15.98568
이영지,2023-11-19,19.12116
이영지,2023-11-26,26.06672
이영지,2023-12-03,24.25219
이영지,2023-12-10,28.03399
이영지,2023-12-17,19.21167
이영지,2023-12-24,41.56872
이영지,2023-12-31,48.04191
이영지,2024-01-07,26.72578
이영지,2024-01-14,18.78031
이영지,2024-01-21,17.73374
이영지,2024-01-28,16.41845
이영지,2024-02-04,13.38764
이영지,2024-02-11,21.48726
이영지,2024-02-18,18.71101
이영지,2024-02-25,18.967
이영지,2024-03-03,12.45986
이영지,2024-03-10,11.04558
이영지,2024-03-17,12.94921
이영지,2024-03-24,9.57755
이영지,2024-03-31,10.19842
이영지,2024-04-07,10.25358
이영지,2024-04-14,11.17286
이영지,2024-04-21,9.62422
이영지,2024-04-28,11.57735
이영지,2024-05-05,13.57432
이영지,2024-05-12,14.38895
이영지,2024-05-19,30.21341
이영지,2024-05-26,34.98946
이영지,2024-06-02,37.61438
이영지,2024-06-09,32.12694
이영지,2024-06-16,100.0
이영지,2024-06-23,92.29213
이영지,2024-06-30,85.16695
이영지,2024-07-07,51.8124
이영지,2024-07-14,44.7339
이영지,2024-07-21,35.52972
이영지,2024-07-28,24.63263
이영지,2024-08-04,23.19148
이영지,2024-08-11,24.26775
이영지,2024-08-18,25.24926
이영지,2024-08-25,28.56859
이영지,2024-09-01,25.90266
이영지,2024-09-08,36.38395
뉴진스,2023-09-17,12.58839
뉴진스,2023-09-24,10.55509
뉴진스,2023-10-01,10.07439
뉴진스,2023-10-08,9.50657
뉴진스,2023-10-15,8.21728
뉴진스,2023-10-22,8.09638
뉴진스,2023-10-29,9.73275
뉴진스,2023-11-05,11.5042
뉴진스,2023-11-12,13.32638
뉴진스,2023-11-19,13.87124
뉴진스,2023-11-26,12.95201
뉴진스,2023-12-03,11.13618
뉴진스,2023-12-10,11.1567
뉴진스,2023-12-17,9.23186
뉴진스,2023-12-24,13.38435
뉴진스,2023-12-31,11.82166
뉴진스,2024-01-07,8.77916
뉴진스,2024-01-14,8.1506
뉴진스,2024-01-21,6.62594
뉴진스,2024-01-28,6.45813
뉴진스,2024-02-04,6.51455
뉴진스,2024-02-11,5.79659
뉴진스,2024-02-18,6.66306
뉴진스,2024-02-25,7.12284
뉴진스,2024-03-03,5.54712
뉴진스,2024-03-10,4.83779
뉴진스,2024-03-17,5.27551
뉴진스,2024-03-24,6.94933
뉴진스,2024-03-31,6.75132
뉴진스,2024-04-07,6.50609
뉴진스,2024-04-14,5.8702
뉴진스,2024-04-21,100.0
뉴진스,2024-04-28,47.22216
뉴진스,2024-05-05,17.81326
뉴진스,2024-05-12,25.4602
뉴진스,2024-05-19,31.8221
뉴진스,2024-05-26,32.22871
뉴진스,2024-06-02,25.62963
뉴진스,2024-06-09,20.4743
뉴진스,2024-06-16,17.91992
뉴진스,2024-06-23,18.26204
뉴진스,2024-06-30,19.81952
뉴진스,2024-07-07,17.20399
뉴진스,2024-07-14,13.54124
뉴진스,2024-07-21,16.07177
뉴진스,2024-07-28,12.69399
뉴진스,2024-08-04,9.84804
뉴진스,2024-08-11,8.28413
뉴진스,2024-08-18,7.17373
뉴진스,2024-08-25,7.34031
뉴진스,2024-09-01,10.99663
뉴진스,2024-09-08,58.99334
정국,2023-09-17,38.5358
정국,2023-09-24,61.50958
정국,2023-10-01,64.77082
정국,2023-10-08,49.24285
정국,2023-10-15,45.93135
정국,2023-10-22,38.13291
정국,2023-10-29,72.10314
정국,2023-11-05,100.0
정국,2023-11-12,78.44728
정국,2023-11-19,75.32061
정국,2023-11-26,61.52093
정국,2023-12-03,59.89153
정국,2023-12-10,69.33234
정국,2023-12-17,30.08074
정국,2023-12-24,27.66338
정국,2023-12-31,25.54029
정국,2024-01-07,25.42923
정국,2024-01-14,31.01136
정국,2024-01-21,24.21812
정국,2024-01-28,21.74565
정국,2024-02-04,20.53535
정국,2024-02-11,19.75469
정국,2024-02-18,19.57878
정국,2024-02-25,19.63228
정국,2024-03-03,17.13711
정국,2024-03-10,18.40091
정국,2024-03-17,19.03484
정국,2024-03-24,16.45778
정국,2024-03-31,15.1802
정국,2024-04-07,15.60904
정국,2024-04-14,17.71591
정국,2024-04-21,16.20324
정국,2024-04-28,17.30572
정국,2024-05-05,14.91674
정국,2024-05-12,14.50007
정국,2024-05-19,13.41299
정국,2024-05-26,12.86823
정국,2024-06-02,19.28208
정국,2024-06-09,22.11611
정국,2024-06-16,14.14257
정국,2024-06-23,13.03036
정국,2024-06-30,12.09082
정국,2024-07-07,12.04461
정국,2024-07-14,12.68665
정국,2024-07-21,13.97801
정국,2024-07-28,12.06083
정국,2024-08-04,16.10191
정국,2024-08-11,16.69044
정국,2024-08-18,14.35577
정국,2024-08-25,17.30329
정국,2024-09-01,13.85884
정국,2024-09-08,69.79847
전소미,2023-09-17,70.31678
전소미,2023-09-24,61.76283
전소미,2023-10-01,46.79575
전소미,2023-10-08,45.52706
전소미,2023-10-15,34.66036
전소미,2023-10-22,42.15165
전소미,2023-10-29,38.45403
전소미,2023-11-05,34.73317
전소미,2023-11-12,31.14553
전소미,2023-11-19,22.81155
전소미,2023-11-26,48.33397
전소미,2023-12-03,27.97459
전소미,2023-12-10,25.462
전소미,2023-12-17,20.98055
전소미,2023-12-24,22.16094
전소미,2023-12-31,22.29416
전소미,2024-01-07,20.41979
전소미,2024-01-14,19.48106
전소미,2024-01-21,20.74819
전소미,2024-01-28,19.95042
전소미,2024-02-04,20.50189
전소미,2024-02-11,19.65765
전소미,2024-02-18,18.05127
전소미,2024-02-25,17.9134
전소미,2024-03-03,21.41119
전소미,2024-03-10,19.78622
전소미,2024-03-17,13.1872
전소미,2024-03-24,20.85973
전소미,2024-03-31,100.0
전소미,2024-04-07,21.36008
전소미,2024-04-14,15.79583
전소미,2024-04-21,15.31872
전소미,2024-04-28,15.87173
전소미,2024-05-05,18.8351
전소미,2024-05-12,14.57207
전소미,2024-05-19,14.86484
전소미,2024-05-26,14.17241
전소미,2024-06-02,12.44365
전소미,2024-06-09,13.29563
전소미,2024-06-16,13.22438
전소미,2024-06-23,11.42746
전소미,2024-06-30,21.38796
전소미,2024-07-07,13.44744
전소미,2024-07-14,12.53194
전소미,2024-07-21,14.55348
전소미,2024-07-28,27.95135
전소미,2024-08-04,33.81457
전소미,2024-08-11,45.17698
전소미,2024-08-18,30.14638
전소미,2024-08-25,21.83254
전소미,2024-09-01,18.00944
전소미,2024-09-08,18.6585
박재정,2023-09-17,41.60554
박재정,2023-09-24,31.2917
박재정,2023-10-01,35.85812
박재정,2023-10-08,29.25073
박재정,2023-10-15,31.23723
박재정,2023-10-22,32.70229
박재정,2023-10-29,39.51787
박재정,2023-11-05,38.90304
박재정,2023-11-12,55.57328
박재정,2023-11-19,47.14088
박재정,2023-11-26,100.0
박재정,2023-12-03,70.0858
박재정,2023-12-10,50.82592
박재정,2023-12-17,42.31959
박재정,2023-12-24,37.82127
박재정,2023-12-31,41.15609
박재정,2024-01-07,36.45154
박재정,2024-01-14,35.7336
박재정,2024-01-21,38.42831
박재정,2024-01-28,23.88466
박재정,2024-02-04,31.72558
박재정,2024-02-11,27.30704
박재정,2024-02-18,22.18222
박재정,2024-02-25,19.95447
박재정,2024-03-03,19.68597
박재정,2024-03-10,21.27556
박재정,2024-03-17,20.47006
박재정,2024-03-24,16.47956
박재정,2024-03-31,20.0751
박재정,2024-04-07,17.752
박재정,2024-04-14,32.72564
박재정,2024-04-21,17.81621
박재정,2024-04-28,23.49553
박재정,2024-05-05,36.90876
박재정,2024-05-12,29.06979
박재정,2024-05-19,65.27423
박재정,2024-05-26,22.76981
박재정,2024-06-02,18.74428
박재정,2024-06-09,32.2081
박재정,2024-06-16,18.88631
박재정,2024-06-23,18.50497
박재정,2024-06-30,13.68756
박재정,2024-07-07,11.58044
박재정,2024-07-14,11.65048
박재정,2024-07-21,11.57655
박재정,2024-07-28,9.57059
박재정,2024-08-04,10.25546
박재정,2024-08-11,11.65437
박재정,2024-08-18,10.89363
박재정,2024-08-25,10.60178
박재정,2024-09-01,10.91503
박재정,2024-09-08,10.20098
화사,2023-09-17,99.83246
화사,2023-09-24,60.31301
화사,2023-10-01,100.0
화사,2023-10-08,84.37561
화사,2023-10-15,54.49134
화사,2023-10-22,38.92648
화사,2023-10-29,38.02931
화사,2023-11-05,31.22451
화사,2023-11-12,21.80976
화사,2023-11-19,20.28215
화사,2023-11-26,18.22109
화사,2023-12-03,17.9191
화사,2023-12-10,19.07638
화사,2023-12-17,15.06668
화사,2023-12-24,82.42918
화사,2023-12-31,27.5675
화사,2024-01-07,24.79444
화사,2024-01-14,16.64719
화사,2024-01-21,16.58767
화사,2024-01-28,14.60156
화사,2024-02-04,14.34145
화사,2024-02-11,13.74848
화사,2024-02-18,18.28281
화사,2024-02-25,16.02336
화사,2024-03-03,19.5481
화사,2024-03-10,16.22175
화사,2024-03-17,18.78981
화사,2024-03-24,16.02557
화사,2024-03-31,18.95734
화사,2024-04-07,12.20103
화사,2024-04-14,15.34442
화사,2024-04-21,17.75818
화사,2024-04-28,13.808
화사,2024-05-05,15.75002
화사,2024-05-12,24.43072
화사,2024-05-19,15.1306
화사,2024-05-26,22.45343
화사,2024-06-02,16.88526
화사,2024-06-09,13.37154
화사,2024-06-16,15.35324
화사,2024-06-23,13.80579
화사,2024-06-30,17.04618
화사,2024-07-07,22.11396
화사,2024-07-14,24.00308
화사,2024-07-21,16.57886
화사,2024-07-28,18.62008
화사,2024-08-04,16.86762
화사,2024-08-11,33.51702
화사,2024-08-18,20.04849
화사,2024-08-25,15.4833
화사,2024-09-01,15.15044
화사,2024-09-08,22.32558
아이브,2023-09-17,41.13978
아이브,2023-09-24,65.02992
아이브,2023-10-01,58.96604
아이브,2023-10-08,80.87776
아이브,2023-10-15,65.88661
아이브,2023-10-22,59.82729
아이브,2023-10-29,53.42082
아이브,2023-11-05,52.44462
아이브,2023-11-12,48.51881
아이브,2023-11-19,44.36674
아이브,2023-11-26,49.6752
아이브,2023-12-03,45.70423
아이브,2023-12-10,43.89278
아이브,2023-12-17,45.66044
아이브,2023-12-24,56.70525
아이브,2023-12-31,48.15387
아이브,2024-01-07,43.35267
아이브,2024-01-14,46.71055
아이브,2024-01-21,41.65298
아이브,2024-01-28,41.18175
아이브,2024-02-04,40.15719
아이브,2024-02-11,40.71098
아이브,2024-02-18,43.47127
아이브,2024-02-25,41.37745
아이브,2024-03-03,37.44161
아이브,2024-03-10,34.43088
아이브,2024-03-17,31.86172
아이브,2024-03-24,31.6829
아이브,2024-03-31,36.47133
아이브,2024-04-07,33.49436
아이브,2024-04-14,42.11188
아이브,2024-04-21,55.53244
아이브,2024-04-28,100.0
아이브,2024-05-05,65.20235
아이브,2024-05-12,58.98246
아이브,2024-05-19,48.12103
아이브,2024-05-26,39.4442
아이브,2024-06-02,39.81734
아이브,2024-06-09,35.93122
아이브,2024-06-16,34.65121
아이브,2024-06-23,32.46934
아이브,2024-06-30,32.02777
아이브,2024-07-07,30.18255
아이브,2024-07-14,29.21228
아이브,2024-07-21,32.12128
아이브,2024-07-28,34.11885
아이브,2024-08-04,38.25405
아이브,2024-08-11,33.9779
아이브,2024-08-18,30.57441
아이브,2024-08-25,31.68518
아이브,2024-09-01,27.88026
아이브,2024-09-08,26.21387
우디,2023-09-17,35.02531
우디,2023-09-24,28.46486
우디,2023-10-01,29.85303
우디,2023-10-08,25.72804
우디,2023-10-15,22.22798
우디,2023-10-22,37.18661
우디,2023-10-29,100.0
우디,2023-11-05,90.01852
우디,2023-11-12,41.76114
우디,2023-11-19,30.42855
우디,2023-11-26,31.79202
우디,2023-12-03,39.49857
우디,2023-12-10,40.82993
우디,2023-12-17,23.20118
우디,2023-12-24,14.53377
우디,2023-12-31,15.5292
우디,2024-01-07,15.64283
우디,2024-01-14,17.61393
우디,2024-01-21,14.81042
우디,2024-01-28,14.24478
우디,2024-02-04,12.58984
우디,2024-02-11,13.25676
우디,2024-02-18,13.81005
우디,2024-02-25,16.88773
우디,2024-03-03,12.18722
우디,2024-03-10,12.659
우디,2024-03-17,21.69445
우디,2024-03-24,21.77102
우디,2024-03-31,52.45399
우디,2024-04-07,30.85093
우디,2024-04-14,28.13387
우디,2024-04-21,21.84265
우디,2024-04-28,20.0247
우디,2024-05-05,22.33666
우디,2024-05-12,24.31764
우디,2024-05-19,30.02099
우디,2024-05-26,36.26528
우디,2024-06-02,16.44559
우디,2024-06-09,13.05421
우디,2024-06-16,13.72854
우디,2024-06-23,42.50463
우디,2024-06-30,21.64752
우디,2024-07-07,17.02111
우디,2024-07-14,21.78831
우디,2024-07-21,23.16413
우디,2024-07-28,27.60034
우디,2024-08-04,21.50426
우디,2024-08-11,38.80202
우디,2024-08-18,32.72076
우디,2024-08-25,40.04446
우디,2024-09-01,30.05804
우디,2024-09-08,24.30282
스테이씨,2023-09-17,88.81968
스테이씨,2023-09-24,65.88327
스테이씨,2023-10-01,79.92148
스테이씨,2023-10-08,72.15388
스테이씨,2023-10-15,64.65323
스테이씨,2023-10-22,59.1756
스테이씨,2023-10-29,52.86312
스테이씨,2023-11-05,51.24313
스테이씨,2023-11-12,46.78094
스테이씨,2023-11-19,43.42057
스테이씨,2023-11-26,45.03009
스테이씨,2023-12-03,52.52289
스테이씨,2023-12-10,45.84925
스테이씨,2023-12-17,54.79717
스테이씨,2023-12-24,90.11253
스테이씨,2023-12-31,63.69798
스테이씨,2024-01-07,56.79141
스테이씨,2024-01-14,53.00444
스테이씨,2024-01-21,47.31745
스테이씨,2024-01-28,44.64276
스테이씨,2024-02-04,37.99528
스테이씨,2024-02-11,47.34101
스테이씨,2024-02-18,50.37163
스테이씨,2024-02-25,71.96283
스테이씨,2024-03-03,34.43862
스테이씨,2024-03-10,34.59042
스테이씨,2024-03-17,30.38471
스테이씨,2024-03-24,29.88746
스테이씨,2024-03-31,31.10442
스테이씨,2024-04-07,35.74195
스테이씨,2024-04-14,30.36377
스테이씨,2024-04-21,39.79586
스테이씨,2024-04-28,51.99424
스테이씨,2024-05-05,35.01962
스테이씨,2024-05-12,42.61711
스테이씨,2024-05-19,37.29128
스테이씨,2024-05-26,37.53205
스테이씨,2024-06-02,29.17037
스테이씨,2024-06-09,28.72023
스테이씨,2024-06-16,30.18319
스테이씨,2024-06-23,34.2973
스테이씨,2024-06-30,100.0
스테이씨,2024-07-07,75.28395
스테이씨,2024-07-14,51.27715
스테이씨,2024-07-21,41.92358
스테이씨,2024-07-28,33.62208
스테이씨,2024-08-04,36.45119
스테이씨,2024-08-11,33.82098
스테이씨,2024-08-18,25.29704
스테이씨,2024-08-25,24.67416
스테이씨,2024-09-01,26.44595
스테이씨,2024-09-08,28.80397
여자 아이들,2023-09-17,16.86471
여자 아이들,2023-09-24,17.8133
여자 아이들,2023-10-01,21.96364
여자 아이들,2023-10-08,18.88432
여자 아이들,2023-10-15,18.44295
여자 아이들,2023-10-22,20.43067
여자 아이들,2023-10-29,18.69913
여자 아이들,2023-11-05,21.49346
여자 아이들,2023-11-12,21.15085
여자 아이들,2023-11-19,16.3184
여자 아이들,2023-11-26,19.7753
여자 아이들,2023-12-03,16.69393
여자 아이들,2023-12-10,17.4923
여자 아이들,2023-12-17,15.41508
여자 아이들,2023-12-24,32.88578
여자 아이들,2023-12-31,19.23721
여자 아이들,2024-01-07,19.01601
여자 아이들,2024-01-14,21.28563
여자 아이들,2024-01-21,53.87306
여자 아이들,2024-01-28,100.0
여자 아이들,2024-02-04,70.64004
여자 아이들,2024-02-11,49.24843
여자 아이들,2024-02-18,38.46312
여자 아이들,2024-02-25,31.98246
여자 아이들,2024-03-03,37.46514
여자 아이들,2024-03-10,33.28086
여자 아이들,2024-03-17,50.42954
여자 아이들,2024-03-24,40.55783
여자 아이들,2024-03-31,34.61217
여자 아이들,2024-04-07,30.06368
여자 아이들,2024-04-14,28.41137
여자 아이들,2024-04-21,28.06465
여자 아이들,2024-04-28,34.34056
여자 아이들,2024-05-05,26.17673
여자 아이들,2024-05-12,22.29595
여자 아이들,2024-05-19,21.26814
여자 아이들,2024-05-26,24.18798
여자 아이들,2024-06-02,20.49034
여자 아이들,2024-06-09,19.68167
여자 아이들,2024-06-16,18.56641
여자 아이들,2024-06-23,17.74643
여자 아이들,2024-06-30,19.7434
여자 아이들,2024-07-07,54.34015
여자 아이들,2024-07-14,49.55605
여자 아이들,2024-07-21,40.19156
여자 아이들,2024-07-28,31.46804
여자 아이들,2024-08-04,36.11736
여자 아이들,2024-08-11,25.7724
여자 아이들,2024-08-18,22.66016
여자 아이들,2024-08-25,20.55721
여자 아이들,2024-09-01,18.17545
여자 아이들,2024-09-08,16.90072
르세라핌,2023-09-17,13.20444
르세라핌,2023-09-24,12.83059
르세라핌,2023-10-01,15.0232
르세라핌,2023-10-08,14.2024
르세라핌,2023-10-15,15.0232
르세라핌,2023-10-22,28.41767
르세라핌,2023-10-29,23.58265
르세라핌,2023-11-05,20.38184
르세라핌,2023-11-12,17.3032
르세라핌,2023-11-19,19.52176
르세라핌,2023-11-26,19.79893
르세라핌,2023-12-03,16.20237
르세라핌,2023-12-10,16.99221
르세라핌,2023-12-17,15.61278
르세라핌,2023-12-24,19.52985
르세라핌,2023-12-31,18.10566
르세라핌,2024-01-07,14.04453
르세라핌,2024-01-14,14.53148
르세라핌,2024-01-21,17.47797
르세라핌,2024-01-28,17.96255
르세라핌,2024-02-04,14.77317
르세라핌,2024-02-11,17.63418
르세라핌,2024-02-18,65.39383
르세라핌,2024-02-25,51.59051
르세라핌,2024-03-03,25.6069
르세라핌,2024-03-10,19.11409
르세라핌,2024-03-17,16.23999
르세라핌,2024-03-24,15.46515
르세라핌,2024-03-31,18.50403
르세라핌,2024-04-07,18.94479
르세라핌,2024-04-14,68.41652
르세라핌,2024-04-21,100.0
르세라핌,2024-04-28,40.12101
르세라핌,2024-05-05,22.29537
르세라핌,2024-05-12,16.93197
르세라핌,2024-05-19,12.61271
르세라핌,2024-05-26,14.3267
르세라핌,2024-06-02,14.2105
르세라핌,2024-06-09,11.25829
르세라핌,2024-06-16,9.2357
르세라핌,2024-06-23,9.29071
르세라핌,2024-06-30,8.6916
르세라핌,2024-07-07,7.91176
르세라핌,2024-07-14,8.38204
르세라핌,2024-07-21,8.68755
르세라핌,2024-07-28,9.98197
르세라핌,2024-08-04,8.15416
르세라핌,2024-08-11,8.10559
르세라핌,2024-08-18,8.10511
르세라핌,2024-08-25,20.5009
르세라핌,2024-09-01,18.97408
르세라핌,2024-09-08,16.90839
라우브,2023-09-17,23.39981
라우브,2023-09-24,21.6056
라우브,2023-10-01,18.79329
라우브,2023-10-08,19.73629
라우브,2023-10-15,20.67929
라우브,2023-10-22,49.74547
라우브,2023-10-29,21.46374
라우브,2023-11-05,35.12476
라우브,2023-11-12,22.42343
라우브,2023-11-19,18.18409
라우브,2023-11-26,14.90444
라우브,2023-12-03,12.87657
라우브,2023-12-10,11.70825
라우브,2023-12-17,12.87657
라우브,2023-12-24,14.12834
라우브,2023-12-31,13.15196
라우브,2024-01-07,14.18676
라우브,2024-01-14,13.3439
라우브,2024-01-21,12.71801
라우브,2024-01-28,20.8295
라우브,2024-02-04,23.89218
라우브,2024-02-11,19.37745
라우브,2024-02-18,18.2592
라우브,2024-02-25,19.21054
라우브,2024-03-03,17.05749
라우브,2024-03-10,16.91563
라우브,2024-03-17,18.08395
라우브,2024-03-24,16.29808
라우브,2024-03-31,17.12425
라우브,2024-04-07,19.0353
라우브,2024-04-14,31.88683
라우브,2024-04-21,25.70307
라우브,2024-04-28,21.45539
라우브,2024-05-05,20.37052
라우브,2024-05-12,19.35241
라우브,2024-05-19,22.20645
라우브,2024-05-26,100.0
라우브,2024-06-02,56.3298
라우브,2024-06-09,16.84886
라우브,2024-06-16,14.67078
라우브,2024-06-23,13.72778
라우브,2024-06-30,32.58783
라우브,2024-07-07,19.06033
라우브,2024-07-14,14.06158
라우브,2024-07-21,12.49269
라우브,2024-07-28,10.48986
라우브,2024-08-04,10.36468
라우브,2024-08-11,10.93215
라우브,2024-08-18,11.57473
라우브,2024-08-25,12.08378
라우브,2024-09-01,10.22281
라우브,2024-09-08,15.36343
에스파,2023-09-17,23.07307
에스파,2023-09-24,25.42594
에스파,2023-10-01,25.61945
에스파,2023-10-08,28.21153
에스파,2023-10-15,22.36257
에스파,2023-10-22,22.74531
에스파,2023-10-29,26.46063
에스파,2023-11-05,49.85861
에스파,2023-11-12,51.38101
에스파,2023-11-19,54.30799
에스파,2023-11-26,43.73045
에스파,2023-12-03,36.95819
에스파,2023-12-10,37.30666
에스파,2023-12-17,29.4483
에스파,2023-12-24,51.48526
에스파,2023-12-31,36.79039
에스파,2024-01-07,31.00069
에스파,2024-01-14,32.35386
에스파,2024-01-21,27.85878
에스파,2024-01-28,25.19458
에스파,2024-02-04,26.11359
에스파,2024-02-11,29.6054
에스파,2024-02-18,32.71661
에스파,2024-02-25,95.01221
에스파,2024-03-03,39.49672
에스파,2024-03-10,24.82755
에스파,2024-03-17,30.23021
에스파,2024-03-24,20.94228
에스파,2024-03-31,22.26403
에스파,2024-04-07,20.54597
에스파,2024-04-14,20.36246
에스파,2024-04-21,61.70434
에스파,2024-04-28,32.96368
에스파,2024-05-05,32.22818
에스파,2024-05-12,82.19105
에스파,2024-05-19,82.11179
에스파,2024-05-26,100.0
에스파,2024-06-02,63.26173
에스파,2024-06-09,54.22658
에스파,2024-06-16,45.36067
에스파,2024-06-23,43.13848
에스파,2024-06-30,44.98364
에스파,2024-07-07,35.52291
에스파,2024-07-14,33.52565
에스파,2024-07-21,35.54505
에스파,2024-07-28,32.6552
에스파,2024-08-04,30.51584
에스파,2024-08-11,31.1178
에스파,2024-08-18,31.7926
에스파,2024-08-25,27.91591
에스파,2024-09-01,27.86378
에스파,2024-09-08,29.6461
로이킴,2023-09-17,38.18002
로이킴,2023-09-24,28.70222
로이킴,2023-10-01,27.76003
로이킴,2023-10-08,34.83711
로이킴,2023-10-15,54.95315
로이킴,2023-10-22,59.36867
로이킴,2023-10-29,63.74427
로이킴,2023-11-05,62.66368
로이킴,2023-11-12,72.9985
로이킴,2023-11-19,55.94857
로이킴,2023-11-26,59.21164
로이킴,2023-12-03,46.47876
로이킴,2023-12-10,51.85776
로이킴,2023-12-17,65.49292
로이킴,2023-12-24,48.09432
로이킴,2023-12-31,38.60321
로이킴,2024-01-07,82.56946
로이킴,2024-01-14,100.0
로이킴,2024-01-21,53.85659
로이킴,2024-01-28,42.90162
로이킴,2024-02-04,59.32343
로이킴,2024-02-11,47.2719
로이킴,2024-02-18,50.92888
로이킴,2024-02-25,52.97562
로이킴,2024-03-03,50.87831
로이킴,2024-03-10,44.90578
로이킴,2024-03-17,51.4053
로이킴,2024-03-24,46.8221
로이킴,2024-03-31,43.87842
로이킴,2024-04-07,41.35526
로이킴,2024-04-14,61.76407
로이킴,2024-04-21,42.4465
로이킴,2024-04-28,43.13584
로이킴,2024-05-05,35.06068
로이킴,2024-05-12,30.82348
로이킴,2024-05-19,67.78452
로이킴,2024-05-26,37.57319
로이킴,2024-06-02,25.21292
로이킴,2024-06-09,22.51942
로이킴,2024-06-16,21.79016
로이킴,2024-06-23,24.69125
로이킴,2024-06-30,24.44373
로이킴,2024-07-07,26.42925
로이킴,2024-07-14,22.92664
로이킴,2024-07-21,20.6723
로이킴,2024-07-28,19.05674
로이킴,2024-08-04,21.35632
로이킴,2024-08-11,25.5536
로이킴,2024-08-18,28.25242
로이킴,2024-08-25,25.06121
