artist,week,ratio
요아소비,2024-05-13,6.92896
요아소비,2024-05-20,6.21083
요아소비,2024-05-27,6.74383
요아소비,2024-06-03,6.12946
요아소비,2024-06-10,8.19228
요아소비,2024-06-17,7.25648
요아소비,2024-06-24,12.80006
요아소비,2024-07-01,16.34185
요아소비,2024-07-08,10.55618
요아소비,2024-07-15,9.98047
요아소비,2024-07-22,10.28358
요아소비,2024-07-29,7.93392
요아소비,2024-08-05,8.31638
요아소비,2024-08-12,7.74879
요아소비,2024-08-19,7.65928
요아소비,2024-08-26,25.0773
요아소비,2024-09-02,39.15696
블랙핑크,2023-09-18,100.0
블랙핑크,2023-09-25,63.54764
블랙핑크,2023-10-02,34.50899
블랙핑크,2023-10-09,24.71338
블랙핑크,2023-10-16,23.35896
블랙핑크,2023-10-23,21.6403
블랙핑크,2023-10-30,20.93134
블랙핑크,2023-11-06,17.46331
블랙핑크,2023-11-13,20.0106
블랙핑크,2023-11-20,48.00291
블랙핑크,2023-11-27,21.77986
블랙핑크,2023-12-04,59.3403
블랙핑크,2023-12-11,16.15948
블랙핑크,2023-12-18,14.89159
블랙핑크,2023-12-25,31.24018
블랙핑크,2024-01-01,33.74212
블랙핑크,2024-01-08,19.38573
블랙핑크,2024-01-15,14.38046
블랙핑크,2024-01-22,12.55922
블랙핑크,2024-01-29,11.38693
블랙핑크,2024-02-05,12.39733
블랙핑크,2024-02-12,10.70309
블랙핑크,2024-02-19,11.23969
블랙핑크,2024-02-26,12.84287
블랙핑크,2024-03-04,10.50596
블랙핑크,2024-03-11,9.94773
블랙핑크,2024-03-18,11.04396
블랙핑크,2024-03-25,11.67756
블랙핑크,2024-04-01,9.01722
블랙핑크,2024-04-08,9.1362
블랙핑크,2024-04-15,13.66243
블랙핑크,2024-04-22,13.33726
블랙핑크,2024-04-29,12.69494
블랙핑크,2024-05-06,11.22085
블랙핑크,2024-05-13,9.59848
블랙핑크,2024-05-20,8.54796
블랙핑크,2024-05-27,8.0288
블랙핑크,2024-06-03,7.85296
블랙핑크,2024-06-10,9.11422
블랙핑크,2024-06-17,10.17591
블랙핑크,2024-06-24,9.82841
블랙핑크,2024-07-01,9.453
블랙핑크,2024-07-08,13.55253
블랙핑크,2024-07-15,9.92575
블랙핑크,2024-07-22,11.73164
블랙핑크,2024-07-29,8.54133
블랙핑크,2024-08-05,15.59776
블랙핑크,2024-08-12,11.10153
블랙핑크,2024-08-19,9.19516
블랙핑크,2024-08-26,7.49289
블랙핑크,2024-09-02,6.6688
데이식스,2023-09-18,9.61523
데이식스,2023-09-25,7.45101
데이식스,2023-10-02,7.43634
데이식스,2023-10-09,7.91812
데이식스,2023-10-16,9.07619
데이식스,2023-10-23,9.38192
데이식스,2023-10-30,10.50828
데이식스,2023-11-06,17.28206
데이식스,2023-11-13,21.35494
데이식스,2023-11-20,18.73024
데이식스,2023-11-27,29.12683
데이식스,2023-12-04,26.44817
데이식스,2023-12-11,18.26076
데이식스,2023-12-18,21.63748
데이식스,2023-12-25,36.44202
데이식스,2024-01-01,23.13345
데이식스,2024-01-08,19.24278
데이식스,2024-01-15,16.10743
데이식스,2024-01-22,14.54614
데이식스,2024-01-29,17.66445
데이식스,2024-02-05,14.58873
데이식스,2024-02-12,16.4264
데이식스,2024-02-19,15.60624
데이식스,2024-02-26,15.59583
데이식스,2024-03-04,19.69048
데이식스,2024-03-11,24.91008
데이식스,2024-03-18,99.31992
데이식스,2024-03-25,77.49408
데이식스,2024-04-01,41.27685
데이식스,2024-04-08,56.57169
데이식스,2024-04-15,60.20208
데이식스,2024-04-22,38.73024
데이식스,2024-04-29,36.94368
데이식스,2024-05-06,45.46521
데이식스,2024-05-13,36.30004
데이식스,2024-05-20,45.26313
데이식스,2024-05-27,42.17037
데이식스,2024-06-03,33.99053
데이식스,2024-06-10,54.17321
데이식스,2024-06-17,68.97349
데이식스,2024-06-24,66.66919
데이식스,2024-07-01,74.69332
데이식스,2024-07-08,53.69663
데이식스,2024-07-15,39.3928
데이식스,2024-07-22,35.20823
데이식스,2024-07-29,32.92522
데이식스,2024-08-05,38.1822
데이식스,2024-08-12,41.67061
데이식스,2024-08-19,39.72929
데이식스,2024-08-26,51.54945
데이식스,2024-09-02,100.0
제이홉,2023-09-18,62.29667
제이홉,2023-09-25,55.08912
제이홉,2023-10-02,65.25762
제이홉,2023-10-09,58.78055
제이홉,2023-10-16,56.82283
제이홉,2023-10-23,73.87747
제이홉,2023-10-30,54.4268
제이홉,2023-11-06,87.15301
제이홉,2023-11-13,79.83831
제이홉,2023-11-20,70.33213
제이홉,2023-11-27,71.97818
제이홉,2023-12-04,58.46888
제이홉,2023-12-11,89.2958
제이홉,2023-12-18,51.46586
제이홉,2023-12-25,54.68978
제이홉,2024-01-01,50.68666
제이홉,2024-01-08,45.77773
제이홉,2024-01-15,46.46927
제이홉,2024-01-22,61.80968
제이홉,2024-01-29,70.13733
제이홉,2024-02-05,52.28401
제이홉,2024-02-12,100.0
제이홉,2024-02-19,77.24749
제이홉,2024-02-26,66.13421
제이홉,2024-03-04,50.112
제이홉,2024-03-11,47.12184
제이홉,2024-03-18,42.02785
제이홉,2024-03-25,90.31849
제이홉,2024-04-01,77.11113
제이홉,2024-04-08,79.30262
제이홉,2024-04-15,52.34245
제이홉,2024-04-22,47.56988
제이홉,2024-04-29,43.3817
제이홉,2024-05-06,36.95334
제이홉,2024-05-13,39.07665
제이홉,2024-05-20,35.87221
제이홉,2024-05-27,33.1645
제이홉,2024-06-03,52.56647
제이홉,2024-06-10,69.97175
제이홉,2024-06-17,74.51056
제이홉,2024-06-24,43.89792
제이홉,2024-07-01,34.58653
제이홉,2024-07-08,40.95646
제이홉,2024-07-15,36.90464
제이홉,2024-07-22,33.25216
제이홉,2024-07-29,52.53725
제이홉,2024-08-05,73.49761
제이홉,2024-08-12,61.985
제이홉,2024-08-19,51.66066
제이홉,2024-08-26,44.4044
제이홉,2024-09-02,79.0299
제이콜,2023-09-18,25.0
제이콜,2023-09-25,20.06802
제이콜,2023-10-02,22.10884
제이콜,2023-10-09,28.06122
제이콜,2023-10-16,22.61904
제이콜,2023-10-23,18.36734
제이콜,2023-10-30,22.78911
제이콜,2023-11-06,13.77551
제이콜,2023-11-13,18.70748
제이콜,2023-11-20,18.02721
제이콜,2023-11-27,17.517
제이콜,2023-12-04,16.32653
제이콜,2023-12-11,19.38775
제이콜,2023-12-18,12.07482
제이콜,2023-12-25,12.7551
제이콜,2024-01-01,12.24489
제이콜,2024-01-08,15.47619
제이콜,2024-01-15,19.04761
제이콜,2024-01-22,39.96598
제이콜,2024-01-29,35.37414
제이콜,2024-02-05,20.23809
제이콜,2024-02-12,16.66666
제이콜,2024-02-19,14.62585
제이콜,2024-02-26,16.83673
제이콜,2024-03-04,15.30612
제이콜,2024-03-11,12.58503
제이콜,2024-03-18,25.17006
제이콜,2024-03-25,34.5238
제이콜,2024-04-01,54.93197
제이콜,2024-04-08,70.06802
제이콜,2024-04-15,68.36734
제이콜,2024-04-22,37.07482
제이콜,2024-04-29,35.88435
제이콜,2024-05-06,100.0
제이콜,2024-05-13,67.0068
제이콜,2024-05-20,35.88435
제이콜,2024-05-27,22.27891
제이콜,2024-06-03,22.10884
제이콜,2024-06-10,21.2585
제이콜,2024-06-17,17.0068
제이콜,2024-06-24,18.19727
제이콜,2024-07-01,19.21768
제이콜,2024-07-08,16.15646
제이콜,2024-07-15,21.93877
제이콜,2024-07-22,17.517
제이콜,2024-07-29,13.2653
제이콜,2024-08-05,12.58503
제이콜,2024-08-12,17.68707
제이콜,2024-08-19,18.87755
제이콜,2024-08-26,19.04761
제이콜,2024-09-02,13.09523
백아,2023-09-18,74.22947
백아,2023-09-25,85.83268
백아,2023-10-02,66.51126
백아,2023-10-09,89.48458
백아,2023-10-16,89.84718
백아,2023-10-23,84.07148
백아,2023-10-30,95.05309
백아,2023-11-06,75.99067
백아,2023-11-13,58.14555
백아,2023-11-20,56.46205
백아,2023-11-27,51.72235
백아,2023-12-04,45.19554
백아,2023-12-11,44.70344
백아,2023-12-18,42.50194
백아,2023-12-25,46.67184
백아,2024-01-01,45.99844
백아,2024-01-08,46.82724
백아,2024-01-15,51.82595
백아,2024-01-22,41.77674
백아,2024-01-29,39.73063
백아,2024-02-05,46.36104
백아,2024-02-12,41.90624
백아,2024-02-19,38.95363
백아,2024-02-26,40.50764
백아,2024-03-04,36.05283
백아,2024-03-11,38.87593
백아,2024-03-18,36.10463
백아,2024-03-25,39.44573
백아,2024-04-01,36.18233
백아,2024-04-08,36.82983
백아,2024-04-15,52.57705
백아,2024-04-22,51.80005
백아,2024-04-29,75.93887
백아,2024-05-06,80.49728
백아,2024-05-13,79.20227
백아,2024-05-20,49.49494
백아,2024-05-27,100.0
백아,2024-06-03,78.45117
백아,2024-06-10,52.73245
백아,2024-06-17,44.03004
백아,2024-06-24,39.29033
백아,2024-07-01,41.36234
백아,2024-07-08,40.89614
백아,2024-07-15,38.25433
백아,2024-07-22,38.40973
백아,2024-07-29,37.81403
백아,2024-08-05,50.34965
백아,2024-08-12,48.43304
백아,2024-08-19,45.97254
백아,2024-08-26,78.19217
백아,2024-09-02,56.53975
이마세,2023-09-18,52.63014
이마세,2023-09-25,51.10384
이마세,2023-10-02,80.5124
이마세,2023-10-09,51.32188
이마세,2023-10-16,43.19978
이마세,2023-10-23,36.33142
이마세,2023-10-30,30.96211
이마세,2023-11-06,28.50913
이마세,2023-11-13,26.19242
이마세,2023-11-20,28.8907
이마세,2023-11-27,100.0
이마세,2023-12-04,89.1251
이마세,2023-12-11,56.63668
이마세,2023-12-18,55.57372
이마세,2023-12-25,48.02398
이마세,2024-01-01,48.40556
이마세,2024-01-08,90.4061
이마세,2024-01-15,80.07631
이마세,2024-01-22,45.78904
이마세,2024-01-29,38.7844
이마세,2024-02-05,35.37748
이마세,2024-02-12,31.58898
이마세,2024-02-19,28.67266
이마세,2024-02-26,32.29762
이마세,2024-03-04,27.28263
이마세,2024-03-11,38.07576
이마세,2024-03-18,25.40201
이마세,2024-03-25,29.73562
이마세,2024-04-01,33.1698
이마세,2024-04-08,24.82965
이마세,2024-04-15,23.22158
이마세,2024-04-22,48.65085
이마세,2024-04-29,27.17361
이마세,2024-05-06,26.11065
이마세,2024-05-13,59.58026
이마세,2024-05-20,23.79394
이마세,2024-05-27,22.92177
이마세,2024-06-03,23.05805
이마세,2024-06-10,37.23085
이마세,2024-06-17,31.61624
이마세,2024-06-24,20.00545
이마세,2024-07-01,20.19623
이마세,2024-07-08,30.6623
이마세,2024-07-15,39.62932
이마세,2024-07-22,18.12482
이마세,2024-07-29,20.46879
이마세,2024-08-05,19.21504
이마세,2024-08-12,20.44153
이마세,2024-08-19,21.42273
이마세,2024-08-26,27.44617
이마세,2024-09-02,16.87108
크리스토퍼,2023-09-18,11.88084
크리스토퍼,2023-09-25,11.1447
크리스토퍼,2023-10-02,11.28667
크리스토퍼,2023-10-09,21.79251
크리스토퍼,2023-10-16,23.24113
크리스토퍼,2023-10-23,16.15574
크리스토퍼,2023-10-30,14.78862
크리스토퍼,2023-11-06,12.94563
크리스토퍼,2023-11-13,13.09023
크리스토퍼,2023-11-20,10.73719
크리스토퍼,2023-11-27,10.0063
크리스토퍼,2023-12-04,11.01587
크리스토퍼,2023-12-11,10.62151
크리스토퍼,2023-12-18,11.24723
크리스토퍼,2023-12-25,10.88179
크리스토퍼,2024-01-01,9.67241
크리스토퍼,2024-01-08,10.40593
크리스토퍼,2024-01-15,9.49626
크리스토퍼,2024-01-22,9.70922
크리스토퍼,2024-01-29,10.56367
크리스토퍼,2024-02-05,10.93963
크리스토퍼,2024-02-12,12.84572
크리스토퍼,2024-02-19,13.01661
크리스토퍼,2024-02-26,12.04385
크리스토퍼,2024-03-04,11.02639
크리스토퍼,2024-03-11,12.05174
크리스토퍼,2024-03-18,11.9492
크리스토퍼,2024-03-25,10.41644
크리스토퍼,2024-04-01,9.50415
크리스토퍼,2024-04-08,18.3931
크리스토퍼,2024-04-15,30.86549
크리스토퍼,2024-04-22,16.99968
크리스토퍼,2024-04-29,14.03144
크리스토퍼,2024-05-06,11.78357
크리스토퍼,2024-05-13,10.56367
크리스토퍼,2024-05-20,9.04143
크리스토퍼,2024-05-27,10.15353
크리스토퍼,2024-06-03,9.7434
크리스토퍼,2024-06-10,9.98001
크리스토퍼,2024-06-17,12.0754
크리스토퍼,2024-06-24,14.29435
크리스토퍼,2024-07-01,13.79219
크리스토퍼,2024-07-08,13.43201
크리스토퍼,2024-07-15,13.93416
크리스토퍼,2024-07-22,11.80986
크리스토퍼,2024-07-29,10.88968
크리스토퍼,2024-08-05,12.22
크리스토퍼,2024-08-12,18.22221
크리스토퍼,2024-08-19,100.0
크리스토퍼,2024-08-26,65.78767
크리스토퍼,2024-09-02,35.55841
청하,2023-09-18,31.64144
청하,2023-09-25,30.98934
청하,2023-10-02,32.69258
청하,2023-10-09,75.71171
청하,2023-10-16,27.03781
청하,2023-10-23,31.21968
청하,2023-10-30,50.92867
청하,2023-11-06,27.1254
청하,2023-11-13,52.05443
청하,2023-11-20,58.76522
청하,2023-11-27,22.4212
청하,2023-12-04,22.03513
청하,2023-12-11,21.78045
청하,2023-12-18,19.55326
청하,2023-12-25,23.3296
청하,2024-01-01,23.88437
청하,2024-01-08,26.28027
청하,2024-01-15,21.91347
청하,2024-01-22,22.72778
청하,2024-01-29,21.45116
청하,2024-02-05,21.39114
청하,2024-02-12,20.28484
청하,2024-02-19,26.65174
청하,2024-02-26,34.93762
청하,2024-03-04,90.88844
청하,2024-03-11,100.0
청하,2024-03-18,63.88469
청하,2024-03-25,35.93848
청하,2024-04-01,29.86357
청하,2024-04-08,25.39296
청하,2024-04-15,25.5795
청하,2024-04-22,26.93399
청하,2024-04-29,22.4358
청하,2024-05-06,23.2566
청하,2024-05-13,21.69448
청하,2024-05-20,23.91357
청하,2024-05-27,19.34725
청하,2024-06-03,18.99524
청하,2024-06-10,16.45497
청하,2024-06-17,18.93522
청하,2024-06-24,16.80698
청하,2024-07-01,16.98379
청하,2024-07-08,17.45583
청하,2024-07-15,19.1461
청하,2024-07-22,16.62205
청하,2024-07-29,16.12081
청하,2024-08-05,16.90593
청하,2024-08-12,18.71137
청하,2024-08-19,17.72673
청하,2024-08-26,33.04783
청하,2024-09-02,22.32874
디제이 프리미어,2023-09-18,79.6875
디제이 프리미어,2023-09-25,48.4375
디제이 프리미어,2023-10-02,60.9375
디제이 프리미어,2023-10-09,100.0
디제이 프리미어,2023-10-16,46.875
디제이 프리미어,2023-10-30,18.75
디제이 프리미어,2023-11-20,15.625
영탁,2023-09-18,65.68998
영탁,2023-09-25,87.95757
영탁,2023-10-02,100.0
영탁,2023-10-09,83.56584
영탁,2023-10-16,66.00609
영탁,2023-10-23,68.66255
영탁,2023-10-30,59.04757
영탁,2023-11-06,57.46138
영탁,2023-11-13,54.97143
영탁,2023-11-20,56.60117
영탁,2023-11-27,50.7626
영탁,2023-12-04,57.88252
영탁,2023-12-11,62.00988
영탁,2023-12-18,63.55969
영탁,2023-12-25,85.23093
영탁,2024-01-01,68.96482
영탁,2024-01-08,49.97412
영탁,2024-01-15,68.14201
영탁,2024-01-22,54.03437
영탁,2024-01-29,56.09601
영탁,2024-02-05,64.92353
영탁,2024-02-12,59.96259
영탁,2024-02-19,70.18111
영탁,2024-02-26,55.29574
영탁,2024-03-04,55.90439
영탁,2024-03-11,47.19932
영탁,2024-03-18,44.11711
영탁,2024-03-25,53.35041
영탁,2024-04-01,44.32615
영탁,2024-04-08,45.94564
영탁,2024-04-15,42.73689
영탁,2024-04-22,44.13197
영탁,2024-04-29,49.71027
영탁,2024-05-06,42.16666
영탁,2024-05-13,54.04001
영탁,2024-05-20,64.38558
영탁,2024-05-27,52.36775
영탁,2024-06-03,53.93652
영탁,2024-06-10,51.73911
영탁,2024-06-17,44.9886
영탁,2024-06-24,42.43819
영탁,2024-07-01,43.91577
영탁,2024-07-08,42.22455
영탁,2024-07-15,47.28129
영탁,2024-07-22,40.97599
영탁,2024-07-29,43.64577
영탁,2024-08-05,42.57089
영탁,2024-08-12,54.80851
영탁,2024-08-19,59.69567
영탁,2024-08-26,59.72795
영탁,2024-09-02,86.53585
주호,2023-09-18,10.52549
주호,2023-09-25,10.8239
주호,2023-10-02,13.10261
주호,2023-10-09,12.98635
주호,2023-10-16,10.56812
주호,2023-10-23,10.34335
주호,2023-10-30,9.20399
주호,2023-11-06,9.37064
주호,2023-11-13,9.18462
주호,2023-11-20,9.12649
주호,2023-11-27,10.71151
주호,2023-12-04,11.11455
주호,2023-12-11,9.28538
주호,2023-12-18,8.36691
주호,2023-12-25,7.64222
주호,2024-01-01,9.45977
주호,2024-01-08,17.43528
주호,2024-01-15,12.74996
주호,2024-01-22,11.50209
주호,2024-01-29,11.40133
주호,2024-02-05,9.97519
주호,2024-02-12,100.0
주호,2024-02-19,20.70996
주호,2024-02-26,13.38939
주호,2024-03-04,11.36645
주호,2024-03-11,16.37343
주호,2024-03-18,11.96326
주호,2024-03-25,10.603
주호,2024-04-01,9.71167
주호,2024-04-08,8.83583
주호,2024-04-15,10.33948
주호,2024-04-22,7.96
주호,2024-04-29,7.1733
주호,2024-05-06,8.22353
주호,2024-05-13,8.39792
주호,2024-05-20,8.87071
주호,2024-05-27,11.99813
주호,2024-06-03,9.5024
주호,2024-06-10,12.40505
주호,2024-06-17,12.52518
주호,2024-06-24,9.86281
주호,2024-07-01,10.64951
주호,2024-07-08,15.76499
주호,2024-07-15,10.18446
주호,2024-07-22,9.96357
주호,2024-07-29,7.30119
주호,2024-08-05,8.32429
주호,2024-08-12,8.13052
주호,2024-08-19,10.49837
주호,2024-08-26,8.51805
주호,2024-09-02,7.898
키스 오브 라이프,2023-09-18,8.08401
키스 오브 라이프,2023-09-25,5.72328
키스 오브 라이프,2023-10-02,5.59106
키스 오브 라이프,2023-10-09,6.44567
키스 오브 라이프,2023-10-16,6.17716
키스 오브 라이프,2023-10-23,7.35889
키스 오브 라이프,2023-10-30,7.66829
키스 오브 라이프,2023-11-06,19.57555
키스 오브 라이프,2023-11-13,16.1912
키스 오브 라이프,2023-11-20,17.69732
키스 오브 라이프,2023-11-27,24.29566
키스 오브 라이프,2023-12-04,23.63187
키스 오브 라이프,2023-12-11,23.20661
키스 오브 라이프,2023-12-18,21.93084
키스 오브 라이프,2023-12-25,17.14803
키스 오브 라이프,2024-01-01,23.61824
키스 오브 라이프,2024-01-08,47.54044
키스 오브 라이프,2024-01-15,66.97425
키스 오브 라이프,2024-01-22,57.94975
키스 오브 라이프,2024-01-29,34.31924
키스 오브 라이프,2024-02-05,26.72318
키스 오브 라이프,2024-02-12,25.4624
키스 오브 라이프,2024-02-19,26.26794
키스 오브 라이프,2024-02-26,22.15573
키스 오브 라이프,2024-03-04,21.46196
키스 오브 라이프,2024-03-11,21.35292
키스 오브 라이프,2024-03-18,41.69313
키스 오브 라이프,2024-03-25,35.46008
키스 오브 라이프,2024-04-01,47.64812
키스 오브 라이프,2024-04-08,53.59357
키스 오브 라이프,2024-04-15,54.60629
키스 오브 라이프,2024-04-22,66.75208
키스 오브 라이프,2024-04-29,49.60813
키스 오브 라이프,2024-05-06,45.62541
키스 오브 라이프,2024-05-13,63.03651
키스 오브 라이프,2024-05-20,61.58081
키스 오브 라이프,2024-05-27,42.50684
키스 오브 라이프,2024-06-03,28.02622
키스 오브 라이프,2024-06-10,26.91128
키스 오브 라이프,2024-06-17,29.501
키스 오브 라이프,2024-06-24,33.10207
키스 오브 라이프,2024-07-01,79.53848
키스 오브 라이프,2024-07-08,100.0
키스 오브 라이프,2024-07-15,82.54937
키스 오브 라이프,2024-07-22,60.54902
키스 오브 라이프,2024-07-29,47.81032
키스 오브 라이프,2024-08-05,40.63134
키스 오브 라이프,2024-08-12,36.17566
키스 오브 라이프,2024-08-19,29.42876
키스 오브 라이프,2024-08-26,32.77359
키스 오브 라이프,2024-09-02,25.23068
거미,2023-09-18,49.98736
거미,2023-09-25,43.36905
거미,2023-10-02,40.13929
거미,2023-10-09,43.75879
거미,2023-10-16,39.38147
거미,2023-10-23,48.67381
거미,2023-10-30,40.50377
거미,2023-11-06,36.49453
거미,2023-11-13,44.5527
거미,2023-11-20,35.75475
거미,2023-11-27,100.0
거미,2023-12-04,39.55468
거미,2023-12-11,37.49774
거미,2023-12-18,32.93637
거미,2023-12-25,67.83226
거미,2024-01-01,36.04705
거미,2024-01-08,32.72707
거미,2024-01-15,55.80455
거미,2024-01-22,42.97932
거미,2024-01-29,35.70423
거미,2024-02-05,42.7231
거미,2024-02-12,84.10017
거미,2024-02-19,64.84789
거미,2024-02-26,53.35065
거미,2024-03-04,40.45324
거미,2024-03-11,33.3622
거미,2024-03-18,30.04943
거미,2024-03-25,33.08794
거미,2024-04-01,30.8686
거미,2024-04-08,35.53823
거미,2024-04-15,36.58114
거미,2024-04-22,34.76597
거미,2024-04-29,35.94601
거미,2024-05-06,36.78322
거미,2024-05-13,38.44321
거미,2024-05-20,51.17823
거미,2024-05-27,35.99292
거미,2024-06-03,33.46685
거미,2024-06-10,45.40796
거미,2024-06-17,49.41719
거미,2024-06-24,37.87665
거미,2024-07-01,37.32091
거미,2024-07-08,34.96084
거미,2024-07-15,37.07552
거미,2024-07-22,45.49456
거미,2024-07-29,63.91685
거미,2024-08-05,54.89516
거미,2024-08-12,51.92161
거미,2024-08-19,55.20912
거미,2024-08-26,79.77698
거미,2024-09-02,90.49114
지코,2023-09-18,2.7893
지코,2023-09-25,1.87275
지코,2023-10-02,1.856
지코,2023-10-09,2.20759
지코,2023-10-16,1.9186
지코,2023-10-23,2.15578
지코,2023-10-30,2.11589
지코,2023-11-06,2.83823
지코,2023-11-13,2.00259
지코,2023-11-20,1.82007
지코,2023-11-27,1.73036
지코,2023-12-04,1.82801
지코,2023-12-11,1.68429
지코,2023-12-18,1.89855
지코,2023-12-25,1.78965
지코,2024-01-01,1.60163
지코,2024-01-08,1.62742
지코,2024-01-15,1.74623
지코,2024-01-22,1.63469
지코,2024-01-29,1.63668
지코,2024-02-05,2.64999
지코,2024-02-12,14.27891
지코,2024-02-19,13.99676
지코,2024-02-26,2.89488
지코,2024-03-04,2.16725
지코,2024-03-11,1.90339
지코,2024-03-18,1.71339
지코,2024-03-25,4.15948
지코,2024-04-01,2.91185
지코,2024-04-08,2.51597
지코,2024-04-15,4.72907
지코,2024-04-22,20.92394
지코,2024-04-29,18.90482
지코,2024-05-06,11.26146
지코,2024-05-13,8.90839
지코,2024-05-20,11.55794
지코,2024-05-27,10.2184
지코,2024-06-03,5.92886
지코,2024-06-10,5.85568
지코,2024-06-17,7.41411
지코,2024-06-24,100.0
지코,2024-07-01,11.6492
지코,2024-07-08,5.7038
지코,2024-07-15,8.37782
지코,2024-07-22,4.96492
지코,2024-07-29,3.06637
지코,2024-08-05,2.93875
지코,2024-08-12,3.21054
지코,2024-08-19,3.20172
지코,2024-08-26,2.81795
지코,2024-09-02,4.78748
앤 마리,2023-09-18,73.90004
앤 마리,2023-09-25,64.33148
앤 마리,2023-10-02,52.45621
앤 마리,2023-10-09,55.01922
앤 마리,2023-10-16,51.21742
앤 마리,2023-10-23,52.07176
앤 마리,2023-10-30,47.37291
앤 마리,2023-11-06,49.8932
앤 마리,2023-11-13,51.08927
앤 마리,2023-11-20,49.72234
앤 마리,2023-11-27,43.87014
앤 마리,2023-12-04,48.31268
앤 마리,2023-12-11,39.12857
앤 마리,2023-12-18,36.52285
앤 마리,2023-12-25,40.41008
앤 마리,2024-01-01,37.84707
앤 마리,2024-01-08,61.12772
앤 마리,2024-01-15,57.49679
앤 마리,2024-01-22,48.01366
앤 마리,2024-01-29,47.75736
앤 마리,2024-02-05,47.88551
앤 마리,2024-02-12,48.56898
앤 마리,2024-02-19,55.83084
앤 마리,2024-02-26,60.52968
앤 마리,2024-03-04,49.72234
앤 마리,2024-03-11,58.39384
앤 마리,2024-03-18,74.62622
앤 마리,2024-03-25,67.79154
앤 마리,2024-04-01,66.21102
앤 마리,2024-04-08,64.80136
앤 마리,2024-04-15,73.17385
앤 마리,2024-04-22,51.30286
앤 마리,2024-04-29,69.62836
앤 마리,2024-05-06,70.86715
앤 마리,2024-05-13,78.72703
앤 마리,2024-05-20,51.17471
앤 마리,2024-05-27,100.0
앤 마리,2024-06-03,62.23835
앤 마리,2024-06-10,57.92396
앤 마리,2024-06-17,52.07176
앤 마리,2024-06-24,49.8932
앤 마리,2024-07-01,51.64459
앤 마리,2024-07-08,83.38316
앤 마리,2024-07-15,60.35882
앤 마리,2024-07-22,73.68645
앤 마리,2024-07-29,50.4058
앤 마리,2024-08-05,52.15719
앤 마리,2024-08-12,52.41349
앤 마리,2024-08-19,69.11576
앤 마리,2024-08-26,66.63818
앤 마리,2024-09-02,56.12985
죠지,2023-09-18,70.6561
죠지,2023-09-25,38.24694
죠지,2023-10-02,34.33786
죠지,2023-10-09,31.41897
죠지,2023-10-16,27.40657
죠지,2023-10-23,29.39555
죠지,2023-10-30,32.50387
죠지,2023-11-06,27.57017
죠지,2023-11-13,22.98088
죠지,2023-11-20,24.04856
죠지,2023-11-27,23.17031
죠지,2023-12-04,26.38195
죠지,2023-12-11,23.35973
죠지,2023-12-18,22.55898
죠지,2023-12-25,25.74479
죠지,2024-01-01,19.76063
죠지,2024-01-08,21.31048
죠지,2024-01-15,23.51472
죠지,2024-01-22,23.1617
죠지,2024-01-29,23.06698
죠지,2024-02-05,19.93283
죠지,2024-02-12,22.77423
죠지,2024-02-19,25.5898
죠지,2024-02-26,26.94162
죠지,2024-03-04,20.17392
죠지,2024-03-11,28.48286
죠지,2024-03-18,21.4052
죠지,2024-03-25,20.81109
죠지,2024-04-01,18.74461
죠지,2024-04-08,23.82469
죠지,2024-04-15,25.36593
죠지,2024-04-22,23.03254
죠지,2024-04-29,22.69674
죠지,2024-05-06,33.93318
죠지,2024-05-13,26.71775
죠지,2024-05-20,24.42741
죠지,2024-05-27,25.4262
죠지,2024-06-03,25.87394
죠지,2024-06-10,25.09901
죠지,2024-06-17,21.46547
죠지,2024-06-24,18.99431
죠지,2024-07-01,18.21078
죠지,2024-07-08,18.32271
죠지,2024-07-15,22.54175
죠지,2024-07-22,22.37816
죠지,2024-07-29,35.13862
죠지,2024-08-05,28.83588
죠지,2024-08-12,75.80506
죠지,2024-08-19,100.0
죠지,2024-08-26,57.99896
죠지,2024-09-02,72.51592
비투비,2023-09-18,31.58017
비투비,2023-09-25,26.33575
비투비,2023-10-02,21.32075
비투비,2023-10-09,23.91078
비투비,2023-10-16,20.09697
비투비,2023-10-23,20.04834
비투비,2023-10-30,29.50651
비투비,2023-11-06,100.0
비투비,2023-11-13,42.19501
비투비,2023-11-20,56.74144
비투비,2023-11-27,34.21059
비투비,2023-12-04,25.44479
비투비,2023-12-11,39.52349
비투비,2023-12-18,58.87263
비투비,2023-12-25,28.66965
비투비,2024-01-01,27.86087
비투비,2024-01-08,22.89449
비투비,2024-01-15,22.71643
비투비,2024-01-22,22.35211
비투비,2024-01-29,30.8022
비투비,2024-02-05,24.53328
비투비,2024-02-12,21.98298
비투비,2024-02-19,40.20421
비투비,2024-02-26,37.24575
비투비,2024-03-04,29.40378
비투비,2024-03-11,29.4257
비투비,2024-03-18,28.8977
비투비,2024-03-25,24.54424
비투비,2024-04-01,22.61577
비투비,2024-04-08,20.42363
비투비,2024-04-15,22.15419
비투비,2024-04-22,35.74803
비투비,2024-04-29,30.67893
비투비,2024-05-06,28.88879
비투비,2024-05-13,26.49874
비투비,2024-05-20,22.20624
비투비,2024-05-27,26.29672
비투비,2024-06-03,19.81824
비투비,2024-06-10,15.53533
비투비,2024-06-17,14.81899
비투비,2024-06-24,14.8909
비투비,2024-07-01,16.22906
