artist,response.startDate,response.endDate,response.timeUnit,response.results
더 키드 라로이,2023-09-18,2024-09-15,week,"[{'title': '더 키드 라로이', 'keywords': ['더 키드 라로이'], 'data': [{'period': '2023-09-18', 'ratio': 21.00638}, {'period': '2023-09-25', 'ratio': 24.20127}, {'period': '2023-10-02', 'ratio': 85.02396}, {'period': '2023-10-09', 'ratio': 100}, {'period': '2023-10-16', 'ratio': 94.84824}, {'period': '2023-10-23', 'ratio': 68.05111}, {'period': '2023-10-30', 'ratio': 35.50319}, {'period': '2023-11-06', 'ratio': 35.58306}, {'period': '2023-11-13', 'ratio': 19.44888}, {'period': '2023-11-20', 'ratio': 11.74121}, {'period': '2023-11-27', 'ratio': 10.06389}, {'period': '2023-12-04', 'ratio': 8.02715}, {'period': '2023-12-11', 'ratio': 9.34504}, {'period': '2023-12-18', 'ratio': 6.54952}, {'period': '2023-12-25', 'ratio': 7.38817}, {'period': '2024-01-01', 'ratio': 8.14696}, {'period': '2024-01-08', 'ratio': 8.46645}, {'period': '2024-01-15', 'ratio': 9.06549}, {'period': '2024-01-22', 'ratio': 10.02396}, {'period': '2024-01-29', 'ratio': 8.50638}, {'period': '2024-02-05', 'ratio': 9.90415}, {'period': '2024-02-12', 'ratio': 8.62619}, {'period': '2024-02-19', 'ratio': 8.90575}, {'period': '2024-02-26', 'ratio': 8.78594}, {'period': '2024-03-04', 'ratio': 7.54792}, {'period': '2024-03-11', 'ratio': 6.34984}, {'period': '2024-03-18', 'ratio': 7.22843}, {'period': '2024-03-25', 'ratio': 6.78913}, {'period': '2024-04-01', 'ratio': 6.70926}, {'period': '2024-04-08', 'ratio': 7.02875}, {'period': '2024-04-15', 'ratio': 9.66453}, {'period': '2024-04-22', 'ratio': 7.10862}, {'period': '2024-04-29', 'ratio': 5.4313}, {'period': '2024-05-06', 'ratio': 6.11022}, {'period': '2024-05-13', 'ratio': 8.1869}, {'period': '2024-05-20', 'ratio': 6.42971}, {'period': '2024-05-27', 'ratio': 6.38977}, {'period': '2024-06-03', 'ratio': 7.54792}, {'period': '2024-06-10', 'ratio': 7.46805}, {'period': '2024-06-17', 'ratio': 7.06869}, {'period': '2024-06-24', 'ratio': 8.14696}, {'period': '2024-07-01', 'ratio': 10.54313}, {'period': '2024-07-08', 'ratio': 8.90575}, {'period': '2024-07-15', 'ratio': 8.42651}, {'period': '2024-07-22', 'ratio': 6.34984}, {'period': '2024-07-29', 'ratio': 7.66773}, {'period': '2024-08-05', 'ratio': 9.58466}, {'period': '2024-08-12', 'ratio': 10.1837}, {'period': '2024-08-19', 'ratio': 9.90415}, {'period': '2024-08-26', 'ratio': 46.64536}, {'period': '2024-09-02', 'ratio': 22.16453}, {'period': '2024-09-09', 'ratio': 17.13258}]}]"
저스틴 비버,2023-09-18,2024-09-15,week,"[{'title': '저스틴 비버', 'keywords': ['저스틴 비버'], 'data': [{'period': '2023-09-18', 'ratio': 49.30672}, {'period': '2023-09-25', 'ratio': 49.83227}, {'period': '2023-10-02', 'ratio': 46.79637}, {'period': '2023-10-09', 'ratio': 51.58783}, {'period': '2023-10-16', 'ratio': 57.05579}, {'period': '2023-10-23', 'ratio': 53.59499}, {'period': '2023-10-30', 'ratio': 55.45119}, {'period': '2023-11-06', 'ratio': 52.80107}, {'period': '2023-11-13', 'ratio': 49.17253}, {'period': '2023-11-20', 'ratio': 66.47657}, {'period': '2023-11-27', 'ratio': 51.40333}, {'period': '2023-12-04', 'ratio': 42.61992}, {'period': '2023-12-11', 'ratio': 41.54646}, {'period': '2023-12-18', 'ratio': 41.11595}, {'period': '2023-12-25', 'ratio': 38.9187}, {'period': '2024-01-01', 'ratio': 40.07603}, {'period': '2024-01-08', 'ratio': 43.24052}, {'period': '2024-01-15', 'ratio': 48.50721}, {'period': '2024-01-22', 'ratio': 56.80979}, {'period': '2024-01-29', 'ratio': 52.48797}, {'period': '2024-02-05', 'ratio': 50.94487}, {'period': '2024-02-12', 'ratio': 57.92798}, {'period': '2024-02-19', 'ratio': 62.63558}, {'period': '2024-02-26', 'ratio': 63.5469}, {'period': '2024-03-04', 'ratio': 43.83875}, {'period': '2024-03-11', 'ratio': 40.12635}, {'period': '2024-03-18', 'ratio': 39.38275}, {'period': '2024-03-25', 'ratio': 40.07603}, {'period': '2024-04-01', 'ratio': 44.62149}, {'period': '2024-04-08', 'ratio': 42.98892}, {'period': '2024-04-15', 'ratio': 43.75489}, {'period': '2024-04-22', 'ratio': 51.23001}, {'period': '2024-04-29', 'ratio': 52.68366}, {'period': '2024-05-06', 'ratio': 100}, {'period': '2024-05-13', 'ratio': 70.78161}, {'period': '2024-05-20', 'ratio': 52.59979}, {'period': '2024-05-27', 'ratio': 47.92575}, {'period': '2024-06-03', 'ratio': 48.22766}, {'period': '2024-06-10', 'ratio': 43.86112}, {'period': '2024-06-17', 'ratio': 45.61109}, {'period': '2024-06-24', 'ratio': 45.67259}, {'period': '2024-07-01', 'ratio': 39.89153}, {'period': '2024-07-08', 'ratio': 81.37649}, {'period': '2024-07-15', 'ratio': 41.74214}, {'period': '2024-07-22', 'ratio': 47.45051}, {'period': '2024-07-29', 'ratio': 48.34507}, {'period': '2024-08-05', 'ratio': 44.1183}, {'period': '2024-08-12', 'ratio': 50.71564}, {'period': '2024-08-19', 'ratio': 96.7181}, {'period': '2024-08-26', 'ratio': 73.43173}, {'period': '2024-09-02', 'ratio': 70.09951}, {'period': '2024-09-09', 'ratio': 68.63468}]}]"
이세계 아이돌,2023-09-18,2024-09-15,week,"[{'title': '이세계 아이돌', 'keywords': ['이세계 아이돌'], 'data': [{'period': '2023-09-18', 'ratio': 82.25782}, {'period': '2023-09-25', 'ratio': 100}, {'period': '2023-10-02', 'ratio': 85.50489}, {'period': '2023-10-09', 'ratio': 63.96653}, {'period': '2023-10-16', 'ratio': 50.99336}, {'period': '2023-10-23', 'ratio': 42.82378}, {'period': '2023-10-30', 'ratio': 36.06156}, {'period': '2023-11-06', 'ratio': 30.12084}, {'period': '2023-11-13', 'ratio': 27.10076}, {'period': '2023-11-20', 'ratio': 25.12916}, {'period': '2023-11-27', 'ratio': 22.51551}, {'period': '2023-12-04', 'ratio': 22.03558}, {'period': '2023-12-11', 'ratio': 21.9383}, {'period': '2023-12-18', 'ratio': 20.33854}, {'period': '2023-12-25', 'ratio': 25.60044}, {'period': '2024-01-01', 'ratio': 24.15634}, {'period': '2024-01-08', 'ratio': 24.72274}, {'period': '2024-01-15', 'ratio': 20.51365}, {'period': '2024-01-22', 'ratio': 19.10197}, {'period': '2024-01-29', 'ratio': 18.22643}, {'period': '2024-02-05', 'ratio': 38.93897}, {'period': '2024-02-12', 'ratio': 40.49765}, {'period': '2024-02-19', 'ratio': 52.55853}, {'period': '2024-02-26', 'ratio': 35.7308}, {'period': '2024-03-04', 'ratio': 22.89815}, {'period': '2024-03-11', 'ratio': 22.53929}, {'period': '2024-03-18', 'ratio': 22.15232}, {'period': '2024-03-25', 'ratio': 18.37992}, {'period': '2024-04-01', 'ratio': 17.18658}, {'period': '2024-04-08', 'ratio': 19.37004}, {'period': '2024-04-15', 'ratio': 22.54793}, {'period': '2024-04-22', 'ratio': 19.51704}, {'period': '2024-04-29', 'ratio': 18.20481}, {'period': '2024-05-06', 'ratio': 21.8475}, {'period': '2024-05-13', 'ratio': 23.9942}, {'period': '2024-05-20', 'ratio': 24.2774}, {'period': '2024-05-27', 'ratio': 20.59363}, {'period': '2024-06-03', 'ratio': 18.79715}, {'period': '2024-06-10', 'ratio': 18.92254}, {'period': '2024-06-17', 'ratio': 15.54575}, {'period': '2024-06-24', 'ratio': 14.44105}, {'period': '2024-07-01', 'ratio': 14.38917}, {'period': '2024-07-08', 'ratio': 17.05903}, {'period': '2024-07-15', 'ratio': 13.76656}, {'period': '2024-07-22', 'ratio': 13.39256}, {'period': '2024-07-29', 'ratio': 13.47255}, {'period': '2024-08-05', 'ratio': 13.31041}, {'period': '2024-08-12', 'ratio': 13.4812}, {'period': '2024-08-19', 'ratio': 13.87465}, {'period': '2024-08-26', 'ratio': 14.16434}, {'period': '2024-09-02', 'ratio': 12.49972}, {'period': '2024-09-09', 'ratio': 11.84253}]}]"
경서예지,2023-09-18,2024-09-15,week,"[{'title': '경서예지', 'keywords': ['경서예지'], 'data': [{'period': '2023-09-18', 'ratio': 51.41362}, {'period': '2023-09-25', 'ratio': 44.88441}, {'period': '2023-10-02', 'ratio': 44.97813}, {'period': '2023-10-09', 'ratio': 74.92189}, {'period': '2023-10-16', 'ratio': 48.39112}, {'period': '2023-10-23', 'ratio': 88.0506}, {'period': '2023-10-30', 'ratio': 69.83755}, {'period': '2023-11-06', 'ratio': 61.83223}, {'period': '2023-11-13', 'ratio': 48.65666}, {'period': '2023-11-20', 'ratio': 37.51952}, {'period': '2023-11-27', 'ratio': 29.8188}, {'period': '2023-12-04', 'ratio': 30.13901}, {'period': '2023-12-11', 'ratio': 34.53608}, {'period': '2023-12-18', 'ratio': 24.82817}, {'period': '2023-12-25', 'ratio': 46.26679}, {'period': '2024-01-01', 'ratio': 26.06997}, {'period': '2024-01-08', 'ratio': 27.96782}, {'period': '2024-01-15', 'ratio': 22.1337}, {'period': '2024-01-22', 'ratio': 23.93783}, {'period': '2024-01-29', 'ratio': 23.38331}, {'period': '2024-02-05', 'ratio': 31.08403}, {'period': '2024-02-12', 'ratio': 49.24242}, {'period': '2024-02-19', 'ratio': 37.66791}, {'period': '2024-02-26', 'ratio': 38.83942}, {'period': '2024-03-04', 'ratio': 28.04592}, {'period': '2024-03-11', 'ratio': 28.8113}, {'period': '2024-03-18', 'ratio': 43.90815}, {'period': '2024-03-25', 'ratio': 33.56763}, {'period': '2024-04-01', 'ratio': 34.64542}, {'period': '2024-04-08', 'ratio': 33.00531}, {'period': '2024-04-15', 'ratio': 29.20181}, {'period': '2024-04-22', 'ratio': 28.50671}, {'period': '2024-04-29', 'ratio': 36.98063}, {'period': '2024-05-06', 'ratio': 50.66385}, {'period': '2024-05-13', 'ratio': 37.68353}, {'period': '2024-05-20', 'ratio': 72.08684}, {'period': '2024-05-27', 'ratio': 41.54951}, {'period': '2024-06-03', 'ratio': 26.31208}, {'period': '2024-06-10', 'ratio': 26.29646}, {'period': '2024-06-17', 'ratio': 30.49047}, {'period': '2024-06-24', 'ratio': 23.00843}, {'period': '2024-07-01', 'ratio': 27.56169}, {'period': '2024-07-08', 'ratio': 25.72633}, {'period': '2024-07-15', 'ratio': 26.1715}, {'period': '2024-07-22', 'ratio': 26.16369}, {'period': '2024-07-29', 'ratio': 19.86879}, {'period': '2024-08-05', 'ratio': 27.77257}, {'period': '2024-08-12', 'ratio': 32.02124}, {'period': '2024-08-19', 'ratio': 41.43236}, {'period': '2024-08-26', 'ratio': 90.39362}, {'period': '2024-09-02', 'ratio': 100}, {'period': '2024-09-09', 'ratio': 71.72758}]}]"
전건호,2023-09-18,2024-09-15,week,"[{'title': '전건호', 'keywords': ['전건호'], 'data': [{'period': '2023-09-18', 'ratio': 18.61883}, {'period': '2023-09-25', 'ratio': 13.07623}, {'period': '2023-10-02', 'ratio': 12.32286}, {'period': '2023-10-09', 'ratio': 17.13004}, {'period': '2023-10-16', 'ratio': 18.67264}, {'period': '2023-10-23', 'ratio': 13.07623}, {'period': '2023-10-30', 'ratio': 15.04932}, {'period': '2023-11-06', 'ratio': 15.15695}, {'period': '2023-11-13', 'ratio': 20.01793}, {'period': '2023-11-20', 'ratio': 14.83408}, {'period': '2023-11-27', 'ratio': 12.03587}, {'period': '2023-12-04', 'ratio': 12.41255}, {'period': '2023-12-11', 'ratio': 11.46188}, {'period': '2023-12-18', 'ratio': 11.13901}, {'period': '2023-12-25', 'ratio': 11.10313}, {'period': '2024-01-01', 'ratio': 9.75784}, {'period': '2024-01-08', 'ratio': 10.22421}, {'period': '2024-01-15', 'ratio': 9.41704}, {'period': '2024-01-22', 'ratio': 10.52914}, {'period': '2024-01-29', 'ratio': 9.93721}, {'period': '2024-02-05', 'ratio': 9.8834}, {'period': '2024-02-12', 'ratio': 14.09865}, {'period': '2024-02-19', 'ratio': 18.06278}, {'period': '2024-02-26', 'ratio': 14.7982}, {'period': '2024-03-04', 'ratio': 10.11659}, {'period': '2024-03-11', 'ratio': 10.74439}, {'period': '2024-03-18', 'ratio': 13.73991}, {'period': '2024-03-25', 'ratio': 13.47085}, {'period': '2024-04-01', 'ratio': 25.34529}, {'period': '2024-04-08', 'ratio': 27.74887}, {'period': '2024-04-15', 'ratio': 20}, {'period': '2024-04-22', 'ratio': 17.66816}, {'period': '2024-04-29', 'ratio': 19.53363}, {'period': '2024-05-06', 'ratio': 21.2556}, {'period': '2024-05-13', 'ratio': 20.91479}, {'period': '2024-05-20', 'ratio': 23.89237}, {'period': '2024-05-27', 'ratio': 21.02242}, {'period': '2024-06-03', 'ratio': 16.98654}, {'period': '2024-06-10', 'ratio': 20.12556}, {'period': '2024-06-17', 'ratio': 20.68161}, {'period': '2024-06-24', 'ratio': 16.17937}, {'period': '2024-07-01', 'ratio': 18.22421}, {'period': '2024-07-08', 'ratio': 15.28251}, {'period': '2024-07-15', 'ratio': 14.51121}, {'period': '2024-07-22', 'ratio': 13.99103}, {'period': '2024-07-29', 'ratio': 12.53811}, {'period': '2024-08-05', 'ratio': 15.37219}, {'period': '2024-08-12', 'ratio': 19.69506}, {'period': '2024-08-19', 'ratio': 33.59641}, {'period': '2024-08-26', 'ratio': 89.61434}, {'period': '2024-09-02', 'ratio': 100}, {'period': '2024-09-09', 'ratio': 62.88789}]}]"
허각,2023-09-18,2024-09-15,week,"[{'title': '허각', 'keywords': ['허각'], 'data': [{'period': '2023-09-18', 'ratio': 49.21125}, {'period': '2023-09-25', 'ratio': 41.028}, {'period': '2023-10-02', 'ratio': 34.9415}, {'period': '2023-10-09', 'ratio': 33.69265}, {'period': '2023-10-16', 'ratio': 35.29643}, {'period': '2023-10-23', 'ratio': 36.28237}, {'period': '2023-10-30', 'ratio': 36.3218}, {'period': '2023-11-06', 'ratio': 40.397}, {'period': '2023-11-13', 'ratio': 39.3059}, {'period': '2023-11-20', 'ratio': 52.00473}, {'period': '2023-11-27', 'ratio': 91.79045}, {'period': '2023-12-04', 'ratio': 46.19429}, {'period': '2023-12-11', 'ratio': 32.45037}, {'period': '2023-12-18', 'ratio': 35.26357}, {'period': '2023-12-25', 'ratio': 36.23636}, {'period': '2024-01-01', 'ratio': 31.64848}, {'period': '2024-01-08', 'ratio': 29.78177}, {'period': '2024-01-15', 'ratio': 32.65413}, {'period': '2024-01-22', 'ratio': 29.7029}, {'period': '2024-01-29', 'ratio': 29.19679}, {'period': '2024-02-05', 'ratio': 30.43249}, {'period': '2024-02-12', 'ratio': 54.21322}, {'period': '2024-02-19', 'ratio': 27.84277}, {'period': '2024-02-26', 'ratio': 26.24556}, {'period': '2024-03-04', 'ratio': 35.59879}, {'period': '2024-03-11', 'ratio': 22.81451}, {'period': '2024-03-18', 'ratio': 24.66806}, {'period': '2024-03-25', 'ratio': 24.62863}, {'period': '2024-04-01', 'ratio': 24.36571}, {'period': '2024-04-08', 'ratio': 76.44275}, {'period': '2024-04-15', 'ratio': 100}, {'period': '2024-04-22', 'ratio': 29.61745}, {'period': '2024-04-29', 'ratio': 36.02602}, {'period': '2024-05-06', 'ratio': 28.25029}, {'period': '2024-05-13', 'ratio': 33.48889}, {'period': '2024-05-20', 'ratio': 65.56461}, {'period': '2024-05-27', 'ratio': 49.93427}, {'period': '2024-06-03', 'ratio': 40.75851}, {'period': '2024-06-10', 'ratio': 37.76127}, {'period': '2024-06-17', 'ratio': 62.84343}, {'period': '2024-06-24', 'ratio': 63.46785}, {'period': '2024-07-01', 'ratio': 63.13264}, {'period': '2024-07-08', 'ratio': 59.44524}, {'period': '2024-07-15', 'ratio': 44.41304}, {'period': '2024-07-22', 'ratio': 40.1538}, {'period': '2024-07-29', 'ratio': 34.95464}, {'period': '2024-08-05', 'ratio': 31.73392}, {'period': '2024-08-12', 'ratio': 34.33022}, {'period': '2024-08-19', 'ratio': 52.81319}, {'period': '2024-08-26', 'ratio': 52.53056}, {'period': '2024-09-02', 'ratio': 31.18837}, {'period': '2024-09-09', 'ratio': 30.89917}]}]"
부석순,2023-09-18,2024-09-15,week,"[{'title': '부석순', 'keywords': ['부석순'], 'data': [{'period': '2023-09-18', 'ratio': 21.12858}, {'period': '2023-09-25', 'ratio': 22.37512}, {'period': '2023-10-02', 'ratio': 26.69555}, {'period': '2023-10-09', 'ratio': 31.35108}, {'period': '2023-10-16', 'ratio': 49.39236}, {'period': '2023-10-23', 'ratio': 54.06576}, {'period': '2023-10-30', 'ratio': 30.61388}, {'period': '2023-11-06', 'ratio': 24.00142}, {'period': '2023-11-13', 'ratio': 25.41774}, {'period': '2023-11-20', 'ratio': 19.83736}, {'period': '2023-11-27', 'ratio': 27.07532}, {'period': '2023-12-04', 'ratio': 25.92261}, {'period': '2023-12-11', 'ratio': 70.63711}, {'period': '2023-12-18', 'ratio': 46.2023}, {'period': '2023-12-25', 'ratio': 45.34}, {'period': '2024-01-01', 'ratio': 89.95174}, {'period': '2024-01-08', 'ratio': 77.3702}, {'period': '2024-01-15', 'ratio': 48.56134}, {'period': '2024-01-22', 'ratio': 40.29577}, {'period': '2024-01-29', 'ratio': 37.55249}, {'period': '2024-02-05', 'ratio': 29.29586}, {'period': '2024-02-12', 'ratio': 32.29827}, {'period': '2024-02-19', 'ratio': 34.79581}, {'period': '2024-02-26', 'ratio': 37.204}, {'period': '2024-03-04', 'ratio': 33.55374}, {'period': '2024-03-11', 'ratio': 44.29899}, {'period': '2024-03-18', 'ratio': 40.3047}, {'period': '2024-03-25', 'ratio': 31.39129}, {'period': '2024-04-01', 'ratio': 38.05289}, {'period': '2024-04-08', 'ratio': 51.06335}, {'period': '2024-04-15', 'ratio': 37.8161}, {'period': '2024-04-22', 'ratio': 42.27057}, {'period': '2024-04-29', 'ratio': 50.4021}, {'period': '2024-05-06', 'ratio': 40.19748}, {'period': '2024-05-13', 'ratio': 37.5927}, {'period': '2024-05-20', 'ratio': 31.48512}, {'period': '2024-05-27', 'ratio': 100}, {'period': '2024-06-03', 'ratio': 43.06585}, {'period': '2024-06-10', 'ratio': 25.45795}, {'period': '2024-06-17', 'ratio': 27.28978}, {'period': '2024-06-24', 'ratio': 25.99857}, {'period': '2024-07-01', 'ratio': 22.65659}, {'period': '2024-07-08', 'ratio': 19.54248}, {'period': '2024-07-15', 'ratio': 17.81342}, {'period': '2024-07-22', 'ratio': 23.09445}, {'period': '2024-07-29', 'ratio': 24.22929}, {'period': '2024-08-05', 'ratio': 18.2468}, {'period': '2024-08-12', 'ratio': 20.2216}, {'period': '2024-08-19', 'ratio': 39.42006}, {'period': '2024-08-26', 'ratio': 29.87668}, {'period': '2024-09-02', 'ratio': 19.82396}, {'period': '2024-09-09', 'ratio': 16.16477}]}]"
디오,2023-09-18,2024-09-15,week,"[{'title': '디오', 'keywords': ['디오'], 'data': [{'period': '2023-09-18', 'ratio': 100}, {'period': '2023-09-25', 'ratio': 76.55008}, {'period': '2023-10-02', 'ratio': 67.25827}, {'period': '2023-10-09', 'ratio': 62.04686}, {'period': '2023-10-16', 'ratio': 86.4248}, {'period': '2023-10-23', 'ratio': 56.63244}, {'period': '2023-10-30', 'ratio': 56.98625}, {'period': '2023-11-06', 'ratio': 52.09964}, {'period': '2023-11-13', 'ratio': 58.81329}, {'period': '2023-11-20', 'ratio': 64.09721}, {'period': '2023-11-27', 'ratio': 49.76799}, {'period': '2023-12-04', 'ratio': 47.34644}, {'period': '2023-12-11', 'ratio': 41.80441}, {'period': '2023-12-18', 'ratio': 35.82738}, {'period': '2023-12-25', 'ratio': 33.27243}, {'period': '2024-01-01', 'ratio': 33.39133}, {'period': '2024-01-08', 'ratio': 40.11368}, {'period': '2024-01-15', 'ratio': 30.72907}, {'period': '2024-01-22', 'ratio': 33.08102}, {'period': '2024-01-29', 'ratio': 32.85482}, {'period': '2024-02-05', 'ratio': 32.1008}, {'period': '2024-02-12', 'ratio': 28.36262}, {'period': '2024-02-19', 'ratio': 28.24662}, {'period': '2024-02-26', 'ratio': 28.92523}, {'period': '2024-03-04', 'ratio': 34.20335}, {'period': '2024-03-11', 'ratio': 29.04993}, {'period': '2024-03-18', 'ratio': 29.54875}, {'period': '2024-03-25', 'ratio': 27.27219}, {'period': '2024-04-01', 'ratio': 29.40954}, {'period': '2024-04-08', 'ratio': 23.38611}, {'period': '2024-04-15', 'ratio': 26.98509}, {'period': '2024-04-22', 'ratio': 25.93817}, {'period': '2024-04-29', 'ratio': 27.74781}, {'period': '2024-05-06', 'ratio': 40.13108}, {'period': '2024-05-13', 'ratio': 49.57369}, {'period': '2024-05-20', 'ratio': 32.43141}, {'period': '2024-05-27', 'ratio': 28.77153}, {'period': '2024-06-03', 'ratio': 25.93237}, {'period': '2024-06-10', 'ratio': 32.61121}, {'period': '2024-06-17', 'ratio': 47.82205}, {'period': '2024-06-24', 'ratio': 50.3973}, {'period': '2024-07-01', 'ratio': 30.18096}, {'period': '2024-07-08', 'ratio': 30.69717}, {'period': '2024-07-15', 'ratio': 25.54956}, {'period': '2024-07-22', 'ratio': 22.7916}, {'period': '2024-07-29', 'ratio': 21.71857}, {'period': '2024-08-05', 'ratio': 35.62728}, {'period': '2024-08-12', 'ratio': 27.09529}, {'period': '2024-08-19', 'ratio': 24.67374}, {'period': '2024-08-26', 'ratio': 22.36819}, {'period': '2024-09-02', 'ratio': 20.77895}, {'period': '2024-09-09', 'ratio': 39.39446}]}]"
케이시,2023-09-18,2024-09-15,week,"[{'title': '케이시', 'keywords': ['케이시'], 'data': [{'period': '2023-09-18', 'ratio': 46.46841}, {'period': '2023-09-25', 'ratio': 34.21674}, {'period': '2023-10-02', 'ratio': 52.23756}, {'period': '2023-10-09', 'ratio': 50.01866}, {'period': '2023-10-16', 'ratio': 38.65455}, {'period': '2023-10-23', 'ratio': 100}, {'period': '2023-10-30', 'ratio': 43.5237}, {'period': '2023-11-06', 'ratio': 32.98079}, {'period': '2023-11-13', 'ratio': 28.5181}, {'period': '2023-11-20', 'ratio': 26.02546}, {'period': '2023-11-27', 'ratio': 21.35954}, {'period': '2023-12-04', 'ratio': 21.18949}, {'period': '2023-12-11', 'ratio': 23.25909}, {'period': '2023-12-18', 'ratio': 22.44618}, {'period': '2023-12-25', 'ratio': 18.81298}, {'period': '2024-01-01', 'ratio': 20.06967}, {'period': '2024-01-08', 'ratio': 18.19501}, {'period': '2024-01-15', 'ratio': 19.55124}, {'period': '2024-01-22', 'ratio': 17.14984}, {'period': '2024-01-29', 'ratio': 18.17842}, {'period': '2024-02-05', 'ratio': 20.01161}, {'period': '2024-02-12', 'ratio': 21.4342}, {'period': '2024-02-19', 'ratio': 32.75683}, {'period': '2024-02-26', 'ratio': 37.12828}, {'period': '2024-03-04', 'ratio': 63.04176}, {'period': '2024-03-11', 'ratio': 34.51951}, {'period': '2024-03-18', 'ratio': 28.1075}, {'period': '2024-03-25', 'ratio': 26.38214}, {'period': '2024-04-01', 'ratio': 31.71996}, {'period': '2024-04-08', 'ratio': 25.69366}, {'period': '2024-04-15', 'ratio': 23.93928}, {'period': '2024-04-22', 'ratio': 35.17066}, {'period': '2024-04-29', 'ratio': 29.64621}, {'period': '2024-05-06', 'ratio': 27.37339}, {'period': '2024-05-13', 'ratio': 29.64207}, {'period': '2024-05-20', 'ratio': 24.719}, {'period': '2024-05-27', 'ratio': 27.85865}, {'period': '2024-06-03', 'ratio': 22.45862}, {'period': '2024-06-10', 'ratio': 17.0586}, {'period': '2024-06-17', 'ratio': 15.54477}, {'period': '2024-06-24', 'ratio': 17.96275}, {'period': '2024-07-01', 'ratio': 18.53096}, {'period': '2024-07-08', 'ratio': 25.56094}, {'period': '2024-07-15', 'ratio': 18.15353}, {'period': '2024-07-22', 'ratio': 16.68533}, {'period': '2024-07-29', 'ratio': 16.08394}, {'period': '2024-08-05', 'ratio': 18.46874}, {'period': '2024-08-12', 'ratio': 17.20791}, {'period': '2024-08-19', 'ratio': 16.45721}, {'period': '2024-08-26', 'ratio': 22.81116}, {'period': '2024-09-02', 'ratio': 23.04342}, {'period': '2024-09-09', 'ratio': 20.26875}]}]"
#안녕,2023-09-18,2024-09-15,week,"[{'title': '#안녕', 'keywords': ['#안녕'], 'data': [{'period': '2023-09-18', 'ratio': 13.27809}, {'period': '2023-09-25', 'ratio': 13.34714}, {'period': '2023-10-02', 'ratio': 14.32376}, {'period': '2023-10-09', 'ratio': 16.12903}, {'period': '2023-10-16', 'ratio': 15.87254}, {'period': '2023-10-23', 'ratio': 15.47795}, {'period': '2023-10-30', 'ratio': 20.52875}, {'period': '2023-11-06', 'ratio': 100}, {'period': '2023-11-13', 'ratio': 33.33333}, {'period': '2023-11-20', 'ratio': 94.99852}, {'period': '2023-11-27', 'ratio': 58.73532}, {'period': '2023-12-04', 'ratio': 34.379}, {'period': '2023-12-11', 'ratio': 29.92009}, {'period': '2023-12-18', 'ratio': 21.57443}, {'period': '2023-12-25', 'ratio': 60.40248}, {'period': '2024-01-01', 'ratio': 30.14698}, {'period': '2024-01-08', 'ratio': 27.09874}, {'period': '2024-01-15', 'ratio': 59.32721}, {'period': '2024-01-22', 'ratio': 44.39183}, {'period': '2024-01-29', 'ratio': 31.71549}, {'period': '2024-02-05', 'ratio': 25.52037}, {'period': '2024-02-12', 'ratio': 24.18861}, {'period': '2024-02-19', 'ratio': 25.88537}, {'period': '2024-02-26', 'ratio': 43.57304}, {'period': '2024-03-04', 'ratio': 32.43563}, {'period': '2024-03-11', 'ratio': 22.8174}, {'period': '2024-03-18', 'ratio': 24.29712}, {'period': '2024-03-25', 'ratio': 26.42793}, {'period': '2024-04-01', 'ratio': 21.3278}, {'period': '2024-04-08', 'ratio': 23.83348}, {'period': '2024-04-15', 'ratio': 19.17727}, {'period': '2024-04-22', 'ratio': 18.06254}, {'period': '2024-04-29', 'ratio': 19.27591}, {'period': '2024-05-06', 'ratio': 24.80023}, {'period': '2024-05-13', 'ratio': 21.07132}, {'period': '2024-05-20', 'ratio': 20.63726}, {'period': '2024-05-27', 'ratio': 13.83052}, {'period': '2024-06-03', 'ratio': 13.51484}, {'period': '2024-06-10', 'ratio': 28.29239}, {'period': '2024-06-17', 'ratio': 97.45486}, {'period': '2024-06-24', 'ratio': 86.78109}, {'period': '2024-07-01', 'ratio': 74.65719}, {'period': '2024-07-08', 'ratio': 93.12419}, {'period': '2024-07-15', 'ratio': 51.68195}, {'period': '2024-07-22', 'ratio': 37.44697}, {'period': '2024-07-29', 'ratio': 28.97306}, {'period': '2024-08-05', 'ratio': 30.65009}, {'period': '2024-08-12', 'ratio': 31.03482}, {'period': '2024-08-19', 'ratio': 25.95442}, {'period': '2024-08-26', 'ratio': 28.34171}, {'period': '2024-09-02', 'ratio': 28.69685}, {'period': '2024-09-09', 'ratio': 27.14807}]}]"
